strain,amr_determinant,amr_class,source_entity,source_layer,target_entity,target_layer,relationship,path_length,node_sequence,edge_sequence,evidence_type,evidence_source,observed_status
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS24475,genome,graph_context,2,FVE81_RS25140;ko01130;FVE81_RS24475,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS24485,genome,graph_context,2,FVE81_RS25140;ko01130;FVE81_RS24485,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS24490,genome,graph_context,2,FVE81_RS25140;ko01130;FVE81_RS24490,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS24495,genome,graph_context,2,FVE81_RS25140;ko01130;FVE81_RS24495,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS24505,genome,graph_context,2,FVE81_RS25140;ko01130;FVE81_RS24505,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS24690,genome,graph_context,2,FVE81_RS25140;ko01130;FVE81_RS24690,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS24695,genome,graph_context,2,FVE81_RS25140;ko01130;FVE81_RS24695,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS25045,genome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;FVE81_RS25045,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS25125,genome,graph_context,2,FVE81_RS25140;FVE81_RS25135;FVE81_RS25125,genomic_proximity;genomic_proximity,graph_derived,bounded_BFS (<= 4 hops),graph_derived
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS25150,genome,graph_context,2,FVE81_RS25140;FVE81_RS25145;FVE81_RS25150,genomic_proximity;genomic_proximity,graph_derived,bounded_BFS (<= 4 hops),graph_derived
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000004488.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000004488.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000024845.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000024845.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000051555.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000051555.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000070131.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000070131.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000074527.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000074527.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000091945.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000091945.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000117262.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000117262.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000130100.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000130100.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000135224.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000135224.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000149141.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000149141.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000150637.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000150637.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000172005.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000172005.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000246815.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000246815.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000263098.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000263098.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000378442.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000378442.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000424395.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000424395.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000447529.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000447529.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000461642.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000461642.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000469031.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000469031.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000551266.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000551266.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000617723.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000617723.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000624375.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000624375.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000653944.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000653944.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000776191.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000776191.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000818618.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000818618.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000918166.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000918166.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000923726.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000923726.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000940059.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_000940059.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_000940121.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000940121.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001033695.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001033695.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001051798.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001051798.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001061917.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001061917.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001082319.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001082319.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001092082.1,proteome,graph_context,2,WP_000027057.1;GO:0008800: F:beta-lactamase activity;WP_001092082.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001132480.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001132480.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001144202.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001144202.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001197910.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001197910.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001203437.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001203437.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001255163.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001255163.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001272445.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001272445.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001295175.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001295175.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001295833.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001295833.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001300356.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001300356.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001301905.1,proteome,graph_context,2,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001301905.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001309369.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001309369.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001322655.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001322655.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,WP_001376670.1,proteome,graph_context,2,FVE81_RS25140;COG_V: Defense mechanisms;WP_001376670.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:15422,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000263098.1;CHEBI:15422,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:16015,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000074527.1;CHEBI:16015,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:16027,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001144202.1;CHEBI:16027,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:16474,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000624375.1;CHEBI:16474,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:16761,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000818618.1;CHEBI:16761,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:16857,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001144202.1;CHEBI:16857,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:16908,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000624375.1;CHEBI:16908,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:16977,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000074527.1;CHEBI:16977,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:17659,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000461642.1;CHEBI:17659,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:30915,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000074527.1;CHEBI:30915,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,CHEBI:32816,metabolome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000074527.1;CHEBI:32816,member_of_go_term;member_of_go_term;metabolised_by,inferred,bounded_BFS (<= 4 hops),inferred
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00155,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS00160;FVE81_RS00155,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00170,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS00165;FVE81_RS00170,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00420,genome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_001051798.1;FVE81_RS00420,member_of_go_term;member_of_go_term;encodes,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00520,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS00525;FVE81_RS00520,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00530,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS00525;FVE81_RS00530,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00635,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS00640;FVE81_RS00635,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00645,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS00640;FVE81_RS00645,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00725,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS00730;FVE81_RS00725,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00735,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS00730;FVE81_RS00735,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00890,genome,graph_context,3,FVE81_RS25140;map01501;FVE81_RS00895;FVE81_RS00890,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS00905,genome,graph_context,3,FVE81_RS25140;map01501;FVE81_RS00900;FVE81_RS00905,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01070,genome,graph_context,3,FVE81_RS25140;COG_V: Defense mechanisms;FVE81_RS01075;FVE81_RS01070,member_of_cog_category;member_of_cog_category;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01080,genome,graph_context,3,FVE81_RS25140;COG_V: Defense mechanisms;FVE81_RS01075;FVE81_RS01080,member_of_cog_category;member_of_cog_category;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01520,genome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000617723.1;FVE81_RS01520,member_of_go_term;member_of_go_term;encodes,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01640,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS01645;FVE81_RS01640,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01650,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS01645;FVE81_RS01650,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01655,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS01660;FVE81_RS01655,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01665,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS01660;FVE81_RS01665,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01835,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS01840;FVE81_RS01835,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01845,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS01840;FVE81_RS01845,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01870,genome,graph_context,3,FVE81_RS25140;map01501;FVE81_RS01875;FVE81_RS01870,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01880,genome,graph_context,3,FVE81_RS25140;map01501;FVE81_RS01875;FVE81_RS01880,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01900,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS01905;FVE81_RS01900,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01915,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS01910;FVE81_RS01915,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS01920,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS01925;FVE81_RS01920,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS02025,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS02030;FVE81_RS02025,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS02035,genome,graph_context,3,FVE81_RS25140;ko01130;FVE81_RS02030;FVE81_RS02035,in_pathway;in_pathway;genomic_proximity,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS02125,genome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000246815.1;FVE81_RS02125,member_of_go_term;member_of_go_term;encodes,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS02170,genome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000424395.1;FVE81_RS02170,member_of_go_term;member_of_go_term;encodes,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS02190,genome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000447529.1;FVE81_RS02190,member_of_go_term;member_of_go_term;encodes,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14387,blaTEM-1b,beta_lactam,FVE81_RS25140,genome,FVE81_RS02210,genome,graph_context,3,WP_000027057.1;GO:0046677: P:response to antibiotic;WP_000130100.1;FVE81_RS02210,member_of_go_term;member_of_go_term;encodes,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
