GeneID	COG_category	Description	Preferred_name	KEGG_ko	KEGG_Pathway
WP_000238542	K	transcriptional	tcaR	ko:K21454	-
WP_000238674	F	Catalyzes the transfer of a formyl group from 10- formyltetrahydrofolate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR) and tetrahydrofolate	purN	ko:K11175	ko00230,ko00670,ko01100,ko01110,ko01130,map00230,map00670,map01100,map01110,map01130
WP_000239120	CH	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	gyaR	ko:K00015	ko00630,ko01100,ko01110,ko01120,map00630,map01100,map01110,map01120
WP_000239612	S	Endonuclease/Exonuclease/phosphatase family	hlb	ko:K01114,ko:K01117	ko00562,ko00564,ko00565,ko00600,ko01100,ko01110,ko02024,ko04919,map00562,map00564,map00565,map00600,map01100,map01110,map02024,map04919
WP_000239645	S	polysaccharide biosynthetic process	-	-	-
WP_000239744	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA	plsX	ko:K03621	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110
WP_000239820	EP	Binding-protein-dependent transport system inner membrane component	appB	ko:K02033	ko02024,map02024
WP_000240062	C	Luciferase-like monooxygenase	-	-	-
WP_000240097	EP	Binding-protein-dependent transport system inner membrane component	-	ko:K02034	ko02024,map02024
WP_000240335	S	Type VII secretion protein EssB	essB	-	-
WP_000240580	S	-	icaD	ko:K21461	-
WP_000240663	CO	Thioredoxin	ydfQ	-	-
WP_000240855	J	Belongs to the bacterial ribosomal protein bL34 family	rpmH	ko:K02914	ko03010,map03010
WP_000240928	M	the polymerization of the main chain of the major teichoic acid by sequential transfer of ribitol phosphate units from CDP-ribitol to the second glycerol phophate attached to the disaccharide linkage unit	tarL	ko:K18704	-
WP_000241302	S	Belongs to the UPF0398 family	ypsA	-	-
WP_000241353	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpH	ko:K02113	ko00190,ko00195,ko01100,map00190,map00195,map01100
WP_000241588	S	protein conserved in bacteria	yqhY	ko:K10947	-
WP_000241599	K	Acetyltransferase (GNAT) domain	M1-642	-	-
WP_000244283	K	Acetyltransferase (GNAT) domain	-	-	-
WP_000244413	T	protein kinase that upon sensing the appropriate signal, autophosphorylates and in turn activates the cytosolic response regulator SaeR	saeS	ko:K10681	ko02020,map02020
WP_000244859	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization	ezrA	ko:K06286	-
WP_000245678	S	Bacterial low temperature requirement A protein (LtrA)	ltrA	-	-
WP_000245908	E	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate	aroA	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230
WP_000246909	S	UPF0154 protein	yneF	ko:K09976	-
WP_000247465	M	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	-	-	-
WP_000248117	S	Family of unknown function (DUF5327)	-	-	-
WP_000248735	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif	prmC	ko:K02493	-
WP_000248844	S	-	-	-	-
WP_000249497	K	Member of the two-component regulatory system HssS HssR involved in intracellular heme homeostasis and tempering of staphylococcal virulence. Phosphorylated HssR binds to a direct repeat sequence within hrtAB promoter and activates the expression of hrtAB, an efflux pump, in response to extracellular heme, hemin, hemoglobin or blood (By similarity)	hssR	ko:K02483	-
WP_000249657	D	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34	gidA	ko:K03495	-
WP_000249839	E	Catalyzes the transfer of an acetyl group from acetyl- CoA to tetrahydrodipicolinate	dapH	ko:K00674,ko:K05822	ko00300,ko01100,ko01110,ko01120,ko01230,map00300,map01100,map01110,map01120,map01230
WP_000250735	S	-	-	-	-
WP_000250823	E	COG0156 7-keto-8-aminopelargonate synthetase and related enzymes	kbl	ko:K00639,ko:K00652	ko00260,ko00780,ko01100,map00260,map00780,map01100
WP_000251253	J	Belongs to the UPF0374 family	ygaC	ko:K07586	-
WP_000253765	L	DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate	nth	ko:K10773	ko03410,map03410
WP_000255559	S	LysE type translocator	argO	ko:K06895	-
WP_000255586	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrB	ko:K02470	-
WP_000256325	K	Periplasmic binding protein-like domain	malR	-	-
WP_000257598	D	Cell division protein FtsL	ftsL	-	-
WP_000257888	S	Belongs to the UPF0356 family	-	-	-
WP_000258001	K	Interferes with activator-stimulated transcription by interaction with the RNA polymerase alpha-CTD. May function to globally reduce transcription of genes involved in growth- and development-promoting processes and to increase transcription of genes involved in thiol homeostasis, during periods of extreme stress	spxA	ko:K16509	-
WP_000258149	M	transferase	tagO	ko:K02851	-
WP_000258645	M	Processive glucosyltransferase involved in the biosynthesis of both the bilayer- and non-bilayer-forming membrane glucolipids. Is able to successively transfer two glucosyl residues to diacylglycerol (DAG), thereby catalyzing the formation of beta-monoglucosyl-DAG (3-O-(beta-D-glucopyranosyl)-1,2-diacyl- sn-glycerol) and beta-diglucosyl-DAG (3-O-(beta-D-glucopyranosyl- beta-(1- 6)-D-glucopyranosyl)-1,2-diacyl-sn-glycerol). Beta- diglucosyl-DAG is the predominant glycolipid found in Bacillales and is also used as a membrane anchor for lipoteichoic acid (LTA)	ugtP	ko:K03429	ko00561,ko01100,map00561,map01100
WP_000258716	E	Belongs to the aspartokinase family	lysC	ko:K00928	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230
WP_000259692	C	Belongs to the aldehyde dehydrogenase family	rocA	ko:K00294	ko00250,ko00330,ko01100,map00250,map00330,map01100
WP_000259726	H	Molybdopterin	moeA	ko:K03750	ko00790,ko01100,map00790,map01100
WP_000260117	C	COG1249 Pyruvate 2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes	pdhD	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200
WP_000261107	NOU	COG1989 Type II secretory pathway, prepilin signal peptidase PulO and related peptidases	comC	ko:K02236,ko:K02654	-
WP_000262592	L	Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) and O4-methylthymine (O4-MeT) in DNA. Repairs the methylated nucleobase in DNA by stoichiometrically transferring the methyl group to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated	ogt	ko:K00567	-
WP_000262636	Q	siderophore	-	-	-
WP_000262695	D	Required for chromosome condensation and partitioning	smc	ko:K03529	-
WP_000264071	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth	guaB	ko:K00088	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110
WP_000265043	S	Protein of unknown function (DUF1514)	-	-	-
WP_000265258	S	Protein of unknown function (DUF1514)	-	-	-
WP_000265417	E	Dipeptidase	ytjP	ko:K01439	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230
WP_000266084	I	Lysophospholipase	ytpA	ko:K01048	ko00564,map00564
WP_000267034	S	-	-	-	-
WP_000267252	S	2-nitropropane dioxygenase	npd	ko:K00459	ko00910,map00910
WP_000268484	J	Belongs to the universal ribosomal protein uS2 family	rpsB	ko:K02967	ko03010,map03010
WP_000268754	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	ko:K02959	ko03010,map03010
WP_000269923	S	Protein of unknown function (DUF1033)	-	-	-
WP_000271551	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB	ruvA	ko:K03550	ko03440,map03440
WP_000271876	S	-	-	-	-
WP_000272061	I	35 carbon atoms) to the C3 hydroxyl of sn-glycerol-1-phosphate (G1P), producing heptaprenylglyceryl phosphate (HepGP). This reaction is an ether-bond-formation step in the biosynthesis of archaea-type G1P-based membrane lipids found in Bacillales	pcrB	ko:K07094	-
WP_000273262	P	Cobalt transport protein	-	ko:K16785	ko02010,map02010
WP_000273356	F	thymidine kinase	tdk	ko:K00857	ko00240,ko00983,ko01100,map00240,map00983,map01100
WP_000273371	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves	scpA	ko:K05896	-
WP_000273979	S	Protein of unknown function DUF86	yutE	-	-
WP_000274854	S	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	-	ko:K07104	ko00361,ko00362,ko00622,ko00643,ko01100,ko01120,ko01220,map00361,map00362,map00622,map00643,map01100,map01120,map01220
WP_000275725	M	Pectate lyase superfamily protein	-	-	-
WP_000276367	G	PTS system	nagE	ko:K02802,ko:K02803,ko:K02804,ko:K20116,ko:K20117,ko:K20118	ko00010,ko00520,ko02060,map00010,map00520,map02060
WP_000276756	O	Predicted Zn-dependent protease (DUF2268)	-	-	-
WP_000277416	F	Catalyzes the conversion of dihydroorotate to orotate with quinone as electron acceptor	pyrD	ko:K00226,ko:K00254	ko00240,ko01100,map00240,map01100
WP_000277602	T	Belongs to the universal stress protein A family	nhaX	-	-
WP_000278015	K	Transcriptional regulator	-	-	-
WP_000278300	S	MepB protein	-	-	-
WP_000278556	P	Probably required for nitrate uptake under anoxic conditions. Also possibly involved in excretion of nitrite produced by the dissimilatory reduction of nitrate	narK	ko:K02575,ko:K10850	ko00910,ko02020,map00910,map02020
WP_000279370	G	PTS system	treP	ko:K02818,ko:K02819	ko00500,ko02060,map00500,map02060
WP_000279414	G	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	gap	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010
WP_000279926	H	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA	rsmI	ko:K07056	-
WP_000280807	H	Bacterial lipoate protein ligase C-terminus	lplA	ko:K03800	ko00785,ko01100,map00785,map01100
WP_000282171	S	Involved in the import of queuosine (Q) precursors, required for Q precursor salvage	ypdP	ko:K09125	-
WP_000282308	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs	truB	ko:K03177,ko:K03483	-
WP_000282386	S	Belongs to the UPF0342 family	ymcA	ko:K02028	-
WP_000283035	L	Belongs to the DNA polymerase type-Y family	polYB	ko:K02346,ko:K03502	-
WP_000284433	H	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP	pncB	ko:K00763	ko00760,ko01100,map00760,map01100
WP_000284457	S	Staphostatin B	sspC	-	-
WP_000284762	L	A G-specific	mutY	ko:K03575	ko03410,map03410
WP_000285450	S	Haloacid dehalogenase-like hydrolase	-	-	-
WP_000286464	C	flavin oxidoreductase	-	-	-
WP_000286887	H	Catalyzes the transformation of pimelate into pimeloyl- CoA with concomitant hydrolysis of ATP to AMP	bioW	ko:K01906	ko00780,ko01100,map00780,map01100
WP_000287204	S	GrpB protein	-	-	-
WP_000287265	K	Competence transcription factor	comK	ko:K02250	ko02024,map02024
WP_000287588	I	1-acyl-sn-glycerol-3-phosphate acyltransferase	plsC	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110
WP_000287921	S	Flavin reductase like domain	-	-	-
WP_000289136	S	Region found in RelA / SpoT proteins	ywaC	ko:K00951,ko:K07816	ko00230,map00230
WP_000289212	K	transcriptional	ohrR	-	-
WP_000290301	S	Belongs to the UPF0342 family	yheA	-	-
WP_000290404	C	Belongs to the aldehyde dehydrogenase family	aldA	ko:K00128	ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00981,ko01100,ko01110,ko01120,ko01130,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00380,map00410,map00561,map00620,map00625,map00903,map00981,map01100,map01110,map01120,map01130
WP_000290472	J	Belongs to the bacterial ribosomal protein bL32 family	rpmF	ko:K02911	ko03010,map03010
WP_000290491	E	Is also involved in protein lipoylation via its role as an octanoyl lipoyl carrier protein intermediate	gcvH	ko:K02437	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200
WP_000290674	P	Na( ) H( ) antiporter subunit	mrpE	ko:K05569	-
WP_000291418	E	Aminotransferase	sgaA	-	-
WP_000291441	GK	ROK family	nanK	-	-
WP_000291488	S	Protein of unknown function (DUF1108)	-	-	-
WP_000291756	S	-	-	-	-
WP_000301944	O	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine	-	ko:K07304	-
WP_000312772	K	RNA-binding protein homologous to eukaryotic snRNP	FbpA	-	-
WP_000323166	P	symporter activity	sdcS	ko:K14445	-
WP_000323451	S	Tributyrin esterase	estA	-	-
WP_000331337	L	Subunit R is required for both nuclease and ATPase activities, but not for modification	hsdR	ko:K01153	-
WP_000332060	K	TipAS antibiotic-recognition domain	-	-	-
WP_000333468	S	Domain of unknown function (DUF3885)	-	-	-
WP_000334463	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source	glmS	ko:K00820	ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931
WP_000334518	E	Lactoylglutathione lyase	-	ko:K15975	-
WP_000337376	M	Linear amide C-N hydrolases, choloylglycine hydrolase family	pva1	ko:K01442	ko00120,ko00121,ko01100,map00120,map00121,map01100
WP_000340119	M	Catalyzes the addition of L-lysine to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan	murE	ko:K01928,ko:K05362	ko00300,ko00550,ko01100,map00300,map00550,map01100
WP_000340148	V	ABC transporter, ATP-binding protein	ybhF_2	ko:K01990	-
WP_000340480	S	Involved in bacillithiol (BSH) biosynthesis. May catalyze the last step of the pathway, the addition of cysteine to glucosamine malate (GlcN-Mal) to generate BSH	bshC	ko:K22136	-
WP_000342138	M	Belongs to the peptidase S41A family	ctpA	ko:K03797	-
WP_000342266	S	O-methyltransferase	yrrM	ko:K00588	ko00360,ko00940,ko00941,ko00945,ko01100,ko01110,map00360,map00940,map00941,map00945,map01100,map01110
WP_000344337	L	DNA polymerase III	holB	ko:K02341	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440
WP_000344352	O	Required for maturation of urease via the functional incorporation of the urease nickel metallocenter	ureD	ko:K03190	-
WP_000347056	EGP	proline betaine transporter	proP	ko:K03761,ko:K03762	-
WP_000347896	S	Catalyzes the condensation of 2 ATP molecules into cyclic di-AMP (c-di-AMP), a second messenger used to regulate differing processes in different bacteria	dacA	ko:K18672	-
WP_000348303	L	Belongs to the DNA glycosylase MPG family	yxlJ	ko:K03652	ko03410,map03410
WP_000348357	H	Belongs to the ATP-dependent AMP-binding enzyme family. MenE subfamily	menE	ko:K01911	ko00130,ko01100,ko01110,map00130,map01100,map01110
WP_000349655	C	it plays a direct role in the translocation of protons across the membrane	atpB	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100
WP_000350969	EH	anthranilate synthase component I	trpE	ko:K01657	ko00400,ko00405,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00400,map00405,map01100,map01110,map01130,map01230,map02024,map02025
WP_000351761	K	Transcriptional regulator	ywbI	-	-
WP_000353634	S	COG1299 Phosphotransferase system, fructose-specific IIC component	pfoR	-	-
WP_000354088	S	Putative threonine/serine exporter	yjjP	-	-
WP_000354115	S	YGGT family	ylmG	ko:K02221	-
WP_000354184	S	3-demethylubiquinone-9 3-methyltransferase domain protein	phnB3	-	-
WP_000356967	S	-	-	-	-
WP_000356975	K	Peptide methionine sulfoxide reductase regulator MsrR	msrR	-	-
WP_000358006	M	Belongs to the EPSP synthase family. MurA subfamily	murA	ko:K00790	ko00520,ko00550,ko01100,map00520,map00550,map01100
WP_000358144	S	TcpE family	yddD	-	-
WP_000358504	S	-	-	-	-
WP_000359086	S	Domain of unknown function (DUF1934)	ywiB	-	-
WP_000361546	J	Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate	cca	ko:K00974	ko03013,map03013
WP_000362222	L	replication protein DnaD	dnaD	ko:K02086	-
WP_000362356	H	Catalyzes the amidotransfer (transamidation) of the octanoyl moiety from octanoyl-GcvH to the lipoyl domain of the E2 subunit of lipoate-dependent enzymes	lipL	ko:K16869,ko:K18821	-
WP_000362500	J	Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34	mnmE	ko:K03650	-
WP_000362969	I	Alpha beta	-	-	-
WP_000364405	S	the current gene model (or a revised gene model) may contain a frame shift	-	-	-
WP_000364542	F	Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis	apt	ko:K00759	ko00230,ko01100,map00230,map01100
WP_000365246	L	Belongs to the Nudix hydrolase family	nudF	ko:K01515	ko00230,map00230
WP_000365317	S	membrane transporter protein	yfcA	ko:K07090	-
WP_000365354	S	Hydrolase	-	ko:K07025	-
WP_000366153	S	Nuclease-related domain	-	-	-
WP_000367064	EGP	Major facilitator	-	-	-
WP_000367419	S	Belongs to the UPF0403 family	yqiW	-	-
WP_000368167	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage	recA	ko:K03553	ko03440,map03440
WP_000368225	F	Essential for recycling GMP and indirectly, cGMP	gmk	ko:K00942	ko00230,ko01100,map00230,map01100
WP_000368338	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner	lepA	ko:K03596	ko05134,map05134
WP_000368656	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	scpB	ko:K06024	-
WP_000368661	T	Adenylate and Guanylate cyclase catalytic domain	-	ko:K01768	ko00230,ko02025,ko04113,ko04213,map00230,map02025,map04113,map04213
WP_000368687	S	-	-	-	-
WP_000368899	S	Belongs to the UPF0735 family	pheB	ko:K06209	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230
WP_000369722	S	Displays ATPase and GTPase activities	yvcJ	ko:K06958	-
WP_000370135	K	accessory protein	tex	ko:K06959	-
WP_000370182	J	Involved in correct processing of both the 5' and 3' ends of 23S rRNA precursor. Processes 30S rRNA precursor transcript even in absence of ribonuclease 3 (Rnc)	mrnC	ko:K11145	-
WP_000370350	S	-	-	-	-
WP_000370944	S	Sucrose-6F-phosphate phosphohydrolase	-	-	-
WP_000372755	K	This enzyme acetylates the N-terminal alanine of ribosomal protein S18	rimI	ko:K03789	-
WP_000372854	K	Bacterial regulatory proteins, tetR family	-	-	-
WP_000373076	M	Transporter, small conductance mechanosensitive ion channel MscS family protein	ykuT	ko:K22044	-
WP_000375644	L	Participates in initiation and elongation during chromosome replication	dnaB	ko:K02314	ko03030,ko04112,map03030,map04112
WP_000375686	L	Involved in initiation control of chromosome replication	yabA	-	-
WP_000375864	K	Helix-turn-helix XRE-family like proteins	-	-	-
WP_000376235	K	helix_turn_helix multiple antibiotic resistance protein	-	ko:K15973	-
WP_000377064	L	endonuclease containing a URI domain	yazA	ko:K07461	-
WP_000379054	O	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis	hslU	ko:K03667	-
WP_000379098	S	membrane-bound metal-dependent	yfhP	ko:K07038	-
WP_000379833	EI	Acyltransferase family	oatA	-	-
WP_000379886	J	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine	ywlC	ko:K07566	-
WP_000379980	C	Catalyzes the conversion of epoxyqueuosine (oQ) to queuosine (Q), which is a hypermodified base found in the wobble positions of tRNA(Asp), tRNA(Asn), tRNA(His) and tRNA(Tyr)	queG	ko:K18979	-
WP_000381259	EGP	of the major facilitator superfamily	norB	ko:K08170	-
WP_000381842	C	oxidase, subunit	cydA	ko:K00425	ko00190,ko01100,ko02020,map00190,map01100,map02020
WP_000382585	K	Transcriptional regulator	-	-	-
WP_000382904	V	AAA domain, putative AbiEii toxin, Type IV TA system	-	ko:K01990	-
WP_000383190	E	allophanate hydrolase subunit 1	kipI	ko:K06351	-
WP_000383814	S	protein containing a divergent version of the methyl-accepting chemotaxis-like domain	ytxG	-	-
WP_000384171	S	-	-	-	-
WP_000384475	S	peptidoglycan catabolic process	-	-	-
WP_000384523	S	Protein of unknown function (DUF1146)	ywzB	-	-
WP_000384709	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)	ileS	ko:K01870	ko00970,map00970
WP_000386364	K	DNA-binding transcription factor activity	-	-	-
WP_000386891	S	-	-	-	-
WP_000387528	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome	rplV	ko:K02890	ko03010,map03010
WP_000388082	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome	rplW	ko:K02892	ko03010,map03010
WP_000389524	G	COG0457 FOG TPR repeat	XK27_05225	-	-
WP_000389655	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	ecfA1	ko:K16786	ko02010,map02010
WP_000389764	S	-	-	-	-
WP_000389955	E	amino acid	-	ko:K03293	-
WP_000390332	J	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family	trmH	ko:K03218	-
WP_000390518	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision	uvrC	ko:K03703	ko03420,map03420
WP_000390575	S	Iron-sulfur cluster assembly protein	yitW	-	-
WP_000390829	KT	Serine phosphatase RsbU regulator of sigma subunit	rsbU	ko:K07315	-
WP_000391032	D	Cell division protein that is involved in the assembly of the Z ring. May serve as a membrane anchor for the Z ring	ftsA	ko:K03590	ko04112,map04112
WP_000392691	P	Belongs to the Fur family	fur	ko:K03711	-
WP_000394002	V	Type I restriction modification DNA specificity domain	-	ko:K01154	-
WP_000394698	S	-	-	-	-
WP_000395146	P	Belongs to the monovalent cation proton antiporter 2 (CPA2) transporter (TC 2.A.37) family	yjbQ	ko:K03455,ko:K03499	-
WP_000395498	S	-	-	-	-
WP_000395692	IQ	Carrier protein involved in the D-alanylation of lipoteichoic acid (LTA). The loading of thioester-linked D-alanine onto DltC is catalyzed by D-alanine--D-alanyl carrier protein ligase DltA. The DltC-carried D-alanyl group is further transferred to cell membrane phosphatidylglycerol (PG) by forming an ester bond, probably catalyzed by DltD. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall	dltC	ko:K14188	ko00473,ko01503,ko02020,ko05150,map00473,map01503,map02020,map05150
WP_000396069	F	Catalyzes an amino-pyrimidine hydrolysis reaction at the C5' of the pyrimidine moiety of thiamine compounds, a reaction that is part of a thiamine salvage pathway	tenA	ko:K03707	ko00730,ko01100,map00730,map01100
WP_000397416	K	Transcriptional regulator	-	ko:K18909	-
WP_000398672	S	antibacterial protein	-	ko:K20337	ko02024,map02024
WP_000398941	P	ABC transporter (permease)	opuCD	ko:K05846	ko02010,map02010
WP_000400018	S	Phospholipase/Carboxylesterase	mhqD	ko:K06999	-
WP_000401377	F	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate	coaD	ko:K00954	ko00770,ko01100,map00770,map01100
WP_000401414	S	Protein of unknown function (DUF1462)	-	-	-
WP_000401966	S	Endodeoxyribonuclease RusA	-	-	-
WP_000402172	P	NhaP-type Na H and K H	nhaP2	ko:K03316	-
WP_000402661	P	Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit binds and transports the potassium across the cytoplasmic membrane	kdpA	ko:K01546	ko02020,map02020
WP_000402803	P	Na( ) H( ) antiporter subunit	mrpC	ko:K05567	-
WP_000402904	S	-	-	-	-
WP_000403914	K	Transcriptional regulator	gltC	-	-
WP_000404426	J	Belongs to the SUA5 family	-	ko:K07566	-
WP_000404631	C	virulence factor	ypgR	-	-
WP_000406615	P	subunit G	mnhG2	ko:K05571	-
WP_000406858	C	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	bfmBB	ko:K00627,ko:K09699	ko00010,ko00020,ko00280,ko00620,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00280,map00620,map00640,map01100,map01110,map01120,map01130,map01200
