GeneID	COG_category	Description	Preferred_name	KEGG_ko	KEGG_Pathway
WP_000140599	S	Putative transposase, YhgA-like	yfaD	-	-
WP_000140647	P	Probably responsible for energy coupling to the transport system	fepC	ko:K02013	ko02010,map02010
WP_000140729	S	peptidoglycan catabolic process	-	-	-
WP_000141277	K	IclR helix-turn-helix domain	allR	ko:K10973	-
WP_000141290	P	Part of the ABC transporter complex CysAWTP (TC 3.A.1.6.1) involved in sulfate thiosulfate import. Probably responsible for the translocation of the substrate across the membrane	cysW	ko:K02047	ko00920,ko02010,map00920,map02010
WP_000142452	S	-	-	-	-
WP_000143511	M	chaperone	ybgP	-	-
WP_000144068	F	Involved in the catabolism of L-rhamnose (6-deoxy-L- mannose). Catalyzes the transfer of the gamma-phosphate group from ATP to the 1-hydroxyl group of L-rhamnulose to yield L-rhamnulose 1-phosphate	rhaB	ko:K00848	ko00040,ko00051,ko01120,map00040,map00051,map01120
WP_000144359	E	Valine--pyruvate aminotransferase	avtA	ko:K00835	ko00290,ko01100,ko01110,ko01130,map00290,map01100,map01110,map01130
WP_000144587	H	Cysteine desulfurases mobilize the sulfur from L- cysteine to yield L-alanine, an essential step in sulfur metabolism for biosynthesis of a variety of sulfur-containing biomolecules. Component of the suf operon, which is activated and required under specific conditions such as oxidative stress and iron limitation. Acts as a potent selenocysteine lyase in vitro, that mobilizes selenium from L-selenocysteine. Selenocysteine lyase activity is however unsure in vivo	sufS	ko:K01766,ko:K11717	ko00450,ko01100,map00450,map01100
WP_000145091	EP	probably responsible for the translocation of the substrate across the membrane	ddpB	ko:K02033	ko02024,map02024
WP_000145410	C	This is one of three E.coli hydrogenases synthesized in response to different physiological conditions. HYD2 is involved in hydrogen uptake	hybO	ko:K05927,ko:K06282	ko00633,ko01120,map00633,map01120
WP_000145913	S	-	-	-	-
WP_000145931	S	-	-	-	-
WP_000145975	J	Specifically methylates the uridine in position 2552 of 23S rRNA at the 2'-O position of the ribose in the fully assembled 50S ribosomal subunit	ftsJ	ko:K02427	-
WP_000145982	F	Catalyzes the phosphorylation of ribose 1,5-bisphosphate to 5-phospho-D-ribosyl alpha-1-diphosphate (PRPP)	phnN	ko:K05774	ko00030,map00030
WP_000146149	S	endoribonuclease activity	ydiZ	-	-
WP_000146357	T	zinc ion binding	ybiI	-	-
WP_000146665	NU	transfer protein TraB	-	ko:K12065	-
WP_000146799	N	morphogenesis and for the elongation of the flagellar filament by facilitating polymerization of the flagellin monomers at the tip of growing filament. Forms a capping structure, which prevents flagellin subunits (transported through the central channel of the flagellum) from leaking out without polymerization at the distal end	fliD	ko:K02407	ko02040,map02040
WP_000147018	S	pct identical to residues 1 to 347 of 347 from GenPept.129 gb AAD44731.1 AF141323_2 (AF141323) ShiA Shigella flexneri	-	-	-
WP_000147301	NT	Involved in the transmission of sensory signals from the chemoreceptors to the flagellar motors. It physically bridges CheA to the MCPs (methyl-accepting chemotaxis proteins) to allow regulated phosphotransfer to CheY and CheB	cheW	ko:K03408	ko02020,ko02030,map02020,map02030
WP_000147607	S	Predicted permease	yraQ	ko:K07089	-
WP_000147654	P	transmembrane transporter activity	ygcS	ko:K08368	-
WP_000147900	S	Bacteriophage replication protein O	-	-	-
WP_000147991	C	Hydrogenase-4 component E	hyfE	ko:K12140	-
WP_000148046	K	catalytic activity	yidF	ko:K06871	-
WP_000148522	K	Member of the two-component regulatory system ZraS ZraR. When activated by ZraS it acts in conjunction with sigma-54 to regulate the expression of zraP. Positively autoregulates the expression of the zraSR operon	zraR	ko:K07713	ko02020,map02020
WP_000148581	F	Involved in allosteric regulation of aspartate carbamoyltransferase	pyrI	ko:K00610	ko00240,ko00250,ko01100,map00240,map00250,map01100
WP_000148697	S	Required for biogenesis assembly of DMSO reductase, but not for the interaction of the DmsA signal peptide with the Tat system. May be part of a chaperone cascade complex that facilitates a folding-maturation pathway for the substrate protein	dmsD	-	-
WP_000148961	S	alcohol dehydrogenase (NADP+) activity	ybbO	-	-
WP_000149141	V	Exhibits an intrinsic ATPase activity that is stimulated by both 70S ribosomes and 30S ribosomal subunits. Could be involved in protein-chain elongation and in release of deacyl-tRNA from ribosomes after peptide bond synthesis. Stimulates the synthesis of polyphenylalanine in vitro	rbbA	ko:K13926	-
WP_000149534	S	Protein of unknown function (DUF1317)	-	-	-
WP_000149538	S	Protein of unknown function (DUF1317)	-	-	-
WP_000149639	E	Component of the transport system for branched-chain amino acids	brnQ	ko:K03311	-
WP_000150006	K	Depending on the conditions (growth phase and medium), acts as a positive or negative regulator of gadA and gadBC. Repression occurs directly or via the repression of the expression of gadX. Activation occurs directly by the binding of GadW to the gadA and gadBC promoters	gadW	ko:K21906	-
WP_000150283	S	-	-	-	-
WP_000150292	S	-	-	-	-
WP_000150543	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS), a major carbohydrate active transport system, catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. The enzyme II ManXYZ PTS system is involved in mannose transport. Also functions as a receptor for bacterial chemotaxis and is required for infection of the cell by bacteriophage lambda where it most likely functions as a pore for penetration of lambda DNA	manX	ko:K02793,ko:K02794	ko00051,ko00520,ko01100,ko02060,map00051,map00520,map01100,map02060
WP_000150637	V	ABC transporter, ATP-binding protein	yadG	ko:K01990	-
WP_000151516	N	Flagellar assembly protein FliH	fliH	ko:K02411	ko02040,map02040
WP_000151722	G	Catalyzes the conversion of L-arabinose to L-ribulose	araA	ko:K01804	ko00040,ko01100,map00040,map01100
WP_000151883	S	Invasion gene expression up-regulator, SirB	sirB2	-	-
WP_000152305	O	redox protein regulator of disulfide bond formation	osmC	ko:K04063	-
WP_000152768	S	ASCH	-	-	-
WP_000152928	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis	pth	ko:K01056	-
WP_000153073	S	Nickel cobalt homeostasis protein RcnB	yohN	-	-
WP_000153102	S	response to radiation	yahD	ko:K06867	-
WP_000153129	G	Catalyzes the dephosphorylation of an unusually broad range of substrate including deoxyribo- and ribonucleoside tri-, di-, and monophosphates, as well as polyphosphate and glucose-1-P (Glu1P)	nagD	ko:K01101,ko:K02566	ko00627,ko01120,map00627,map01120
WP_000153280	S	site-specific DNA-methyltransferase (adenine-specific) activity	-	-	-
WP_000153502	F	Catalyzes the oxidative phosphorylation of glyceraldehyde 3-phosphate (G3P) to 1,3-bisphosphoglycerate (BPG) using the cofactor NAD. The first reaction step involves the formation of a hemiacetal intermediate between G3P and a cysteine residue, and this hemiacetal intermediate is then oxidized to a thioester, with concomitant reduction of NAD to NADH. The reduced NADH is then exchanged with the second NAD, and the thioester is attacked by a nucleophilic inorganic phosphate to produce BPG	gapA	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010
WP_000153949	E	Catalyzes the transfer of a methyl group from 5- methyltetrahydrofolate to homocysteine resulting in methionine formation	metE	ko:K00549	ko00270,ko00450,ko01100,ko01110,ko01230,map00270,map00450,map01100,map01110,map01230
WP_000154043	I	Lipid phosphatase which dephosphorylates phosphatidylglycerophosphate (PGP) to phosphatidylglycerol (PG)	pgpA	ko:K01095	ko00564,ko01100,map00564,map01100
WP_000154352	K	Regulates transcription of many different genes. In the absence of autoinducer 2 (AI-2), represses transcription of the lsrACDBFG operon and its own transcription. In the presence of AI- 2, LsrR is inactivated by binding phospho-AI-2, leading to the transcription of the lsr genes	lsrR	ko:K11531	ko02024,ko02026,map02024,map02026
WP_000154391	P	Involved in Fe(2 ) uptake. Could be an iron-binding and or electron-transfer component	efeO	ko:K07224	-
WP_000155255	S	Protein of unknown function (DUF805)	yiiR	-	-
WP_000155657	S	YjbR	yjbR	-	-
WP_000155695	S	Phage tail sheath protein	-	-	-
WP_000155844	S	-	-	-	-
WP_000155904	L	Domain of unknown function (DUF1738)	traC	-	-
WP_000156111	S	Upon expression enhances RecA-independent DNA recombination 19-fold, concomitantly reducing viability by 98 and inducing DNA damage as measured by induction of the SOS repair response	yfcI	-	-
WP_000156255	S	UPF0266 membrane protein YobD	yobD	-	-
WP_000156482	O	Belongs to the peptidase S16 family	ycbZ	ko:K04770	-
WP_000156616	C	Catalyzes the NAD( )-dependent oxidation of succinate semialdehyde to succinate. It acts preferentially with NAD as cosubstrate but can also use NADP. Prevents the toxic accumulation of succinate semialdehyde (SSA) and plays an important role when arginine and putrescine are used as the sole nitrogen or carbon sources	yneI	ko:K00135,ko:K08324	ko00250,ko00310,ko00350,ko00650,ko00760,ko01100,ko01120,map00250,map00310,map00350,map00650,map00760,map01100,map01120
WP_000156701	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoN	ko:K00343	ko00190,ko01100,map00190,map01100
WP_000156811	K	Modulates expression of csiD and lhgO in a temporal manner during entry into stationary phase or during the first few hours of carbon starvation	csiR	ko:K15735	-
WP_000157001	D	Non-essential cell division protein that could be required for efficient cell constriction	dedD	ko:K03749	-
WP_000157287	U	type II secretion system	hofC	ko:K02505,ko:K02653	-
WP_000158056	K	Regulatory protein for the formate hydrogenlyase system. Could act by directly interacting with FhlA or by preventing the binding of FhlA to the upstream activatory sequence	hycA	ko:K15833	-
WP_000158145	S	Belongs to the UPF0178 family	yaiI	ko:K09768	-
WP_000158530	G	aldose 1-epimerase activity	yphB	ko:K01785	ko00010,ko00052,ko01100,ko01110,ko01120,ko01130,map00010,map00052,map01100,map01110,map01120,map01130
WP_000158868	L	DNA packaging protein FI	fI_3	-	-
WP_000160106	G	Family 4 glycosyl hydrolase	aglB	ko:K01222,ko:K01232	ko00010,ko00500,map00010,map00500
WP_000160184	L	DNA packaging protein FI	fI_3	-	-
WP_000160348	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	acrE	ko:K03585,ko:K18141	ko01501,ko01503,map01501,map01503
WP_000160742	Q	Catalyzes the conversion of 2-hydroxypentadienoic acid (enolic form of 2-oxopent-4-enoate) to 4-hydroxy-2-ketopentanoic acid	mhpD	ko:K02554	ko00360,ko00362,ko00621,ko00622,ko01100,ko01120,ko01220,map00360,map00362,map00621,map00622,map01100,map01120,map01220
WP_000160811	C	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	gor	ko:K00383	ko00480,ko04918,map00480,map04918
WP_000161265	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS), a major carbohydrate active transport system, catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. The enzyme II FrwABC PTS system is involved in fructose transport	frwB	ko:K02769,ko:K11202	ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060
WP_000162574	J	the nascent peptide is terminated with the tag peptide encoded by the tmRNA and targeted for degradation. The ribosome is freed to recommence translation, which seems to be the essential function of trans- translation	smpB	ko:K03664	-
WP_000162740	J	Catalyzes the methylthiolation of N6- (dimethylallyl)adenosine (i(6)A), leading to the formation of 2- methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at position 37 in tRNAs that read codons beginning with uridine	miaB	ko:K06168	-
WP_000163771	M	MltA-interacting protein	mipA	ko:K07274	-
WP_000164439	M	Regulator of peptidoglycan synthesis that is essential for the function of penicillin-binding protein 1B (PBP1b)	lpoB	ko:K07337	-
WP_000165552	J	Belongs to the class-I aminoacyl-tRNA synthetase family	trpS	ko:K01867	ko00970,map00970
WP_000165876	Q	lyase activity	ycaC	-	-
WP_000166270	S	UPF0307 protein YjgA	yjgA	ko:K09889	-
WP_000166449	P	oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor	arsC	ko:K00537	-
WP_000167336	K	This protein is one of the two subunits of integration host factor, a specific DNA-binding protein that functions in genetic recombination as well as in transcriptional and translational control	himD	ko:K05788	-
WP_000168305	L	Plays an important role in DNA replication, recombination and repair. Binds to ssDNA and to an array of partner proteins to recruit them to their sites of action during DNA metabolism	ssb	ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440
WP_000168467	H	acetolactate synthase	ilvB	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230
WP_000168809	S	Protein of unknown function (DUF1479)	ybiU	-	-
WP_000169332	P	transmembrane transport	ygaY	-	-
WP_000169749	G	Catalyzes the deformylation of 4-deoxy-4-formamido-L- arabinose-phosphoundecaprenol to 4-amino-4-deoxy-L-arabinose- phosphoundecaprenol. The modified arabinose is attached to lipid A and is required for resistance to polymyxin and cationic antimicrobial peptides	arnD	ko:K13014	ko00520,ko01503,map00520,map01503
WP_000170346	F	Not highly important in E.coli as glucose is transported into the cell by the PTS system already as glucose 6-phosphate	glk	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200
WP_000170521	M	Part of the yfcOPQRSUV fimbrial operon. Could contribute to adhesion to various surfaces in specific environmental niches. Increases adhesion to eukaryotic T24 bladder epithelial cells in the absence of fim genes	yfcS	-	-
WP_000170671	O	Domain of unknown function (DUF3560)	-	-	-
WP_000170736	S	Toxin Ldr, type I toxin-antitoxin system	-	ko:K18862	-
WP_000170743	S	Toxin Ldr, type I toxin-antitoxin system	-	ko:K18862	-
WP_000170955	S	Toxin Ldr, type I toxin-antitoxin system	-	ko:K18862	-
WP_000170965	S	Toxin Ldr, type I toxin-antitoxin system	-	ko:K18862	-
WP_000171079	EGP	Major Facilitator Superfamily	opdE	ko:K03445	-
WP_000171276	U	Interacts with outer membrane receptor proteins that carry out high-affinity binding and energy dependent uptake into the periplasmic space of specific substrates. It could act to transduce energy from the cytoplasmic membrane to specific energy- requiring processes in the outer membrane, resulting in the release into the periplasm of ligands bound by these outer membrane proteins	tonB	ko:K03832	-
WP_000171627	P	Together with PhnG, PhnI and PhnL is required for the transfer of the ribose triphosphate moiety from ATP to methyl phosphonate	phnH	ko:K06165	ko00440,map00440
WP_000171710	E	Conducts the efflux of homoserine and homoserine lactone	rhtB	ko:K05834	-
WP_000172005	V	regulatory protein AmpE	ampE	ko:K03807	-
WP_000172457	G	Part of the ABC transporter complex LsrABCD involved in autoinducer 2 (AI-2) import. Binds AI-2 and delivers it to the LsrC and LsrD permeases	lsrB	ko:K10555	ko02010,ko02024,map02010,map02024
WP_000172749	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoI	ko:K00338	ko00190,ko01100,map00190,map01100
WP_000173296	E	Hydrolyzes the N-terminal methionine when the next amino acid is alanine, proline or serine. The substrate preference for methionyl aminopeptidase activity is Pro Ala Ser. Also able to hydrolyze the Xaa-Pro peptide bond when the first amino acid is alanine, asparagine or methionine	ypdF	ko:K01262,ko:K08326	-
WP_000173317	HP	COG1120 ABC-type cobalamin Fe3 -siderophores transport systems, ATPase components	-	ko:K02013	ko02010,map02010
WP_000173461	F	Involved in the de novo purine biosynthesis. Catalyzes the transfer of formate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR). Formate is provided by PurU via hydrolysis of 10-formyl-tetrahydrofolate	purT	ko:K08289	ko00230,ko00670,ko01100,ko01110,ko01130,map00230,map00670,map01100,map01110,map01130
WP_000173693	P	Part of the ABC transporter complex NikABCDE involved in nickel import. Responsible for energy coupling to the transport system	nikE	ko:K10824	ko02010,map02010
WP_000174305	K	transcriptional	dgoR	ko:K19776	-
WP_000174684	K	Binds to the sigma-S subunit of RNA polymerase, activating expression of sigma-S-regulated genes. Stimulates RNA polymerase holoenzyme formation and may bind to several other sigma factors, such as sigma-70 and sigma-32	crl	ko:K11926	-
WP_000175035	F	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses ammonia as a nitrogen source	nadE	ko:K01916	ko00760,ko01100,map00760,map01100
WP_000175289	S	Bacterial protein of unknown function (YtfJ_HI0045)	ytfJ	ko:K07109	-
WP_000175457	P	Probably responsible for energy coupling to the transport system	fecE	ko:K02013	ko02010,map02010
WP_000175719	S	Belongs to the UPF0061 (SELO) family	ydiU	ko:K08997	-
WP_000175940	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP	prfC	ko:K02837	-
WP_000176187	K	Negative transcriptional regulator of the glycine cleavage system operon (GCV). Does not autoregulate its own expression. It is not yet known how GcvR acts as a repressor. It does not seem to bind DNA. It could interact with GcvA and suppress its activatory activity	gcvR	ko:K03567	ko02026,map02026
WP_000176265	F	Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP)	pyrF	ko:K01591	ko00240,ko01100,map00240,map01100
WP_000176529	D	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine	tilS	ko:K04075	-
WP_000176736	K	transcriptional regulator	-	-	-
WP_000176790	C	an anaerobic reaction coupled to energy-yielding reactions. Can also reduce other N- and S-oxide compounds such as 4-methylmorpholine-N-oxide and biotin sulfoxide (BSO), but with a lower catalytic efficiency	torZ	ko:K07306,ko:K07309,ko:K07310,ko:K07811,ko:K07812,ko:K08351	ko00450,ko00780,ko00920,ko01100,ko02020,map00450,map00780,map00920,map01100,map02020
WP_000177057	S	NADP oxidoreductase coenzyme F420-dependent	-	ko:K06988	-
WP_000177328	C	Catalyzes the NAD-dependent reduction of succinylglutamate semialdehyde into succinylglutamate	astD	ko:K06447	ko00330,ko01100,map00330,map01100
WP_000177494	I	phosphotransferase activity, for other substituted phosphate groups	ynbA	ko:K00995	ko00564,ko01100,map00564,map01100
WP_000177746	DM	Mechanosensitive channel that opens in response to membrane tension and specific ionic conditions. Requires high concentrations of external K( ), NH(4)( ), Rb( ) or Cs( ) to gate. May participate in the regulation of osmotic pressure changes within the cell, although it does not appear to have a major role in osmolarity regulation. Forms an ion channel of 1.0 nanosiemens conductance. The channel can remain active for between 30 seconds and over 3 minutes	kefA	ko:K05802,ko:K22051	-
WP_000177868	G	Belongs to the glycosyl hydrolase 2 family	lacZ	ko:K01190,ko:K12111	ko00052,ko00511,ko00600,ko01100,map00052,map00511,map00600,map01100
WP_000178050	P	Fe2+ transport protein	tpd	ko:K07230	-
WP_000178463	J	During stationary phase prevents 70S dimer formation, probably in order to regulate translation efficiency during transition between the exponential and the stationary phases. During environmental stress such as cold shock or excessive cell density at stationary phase, stabilizes the 70S ribosome against dissociation, inhibits translation elongation and increases translation accuracy. When normal growth conditions are restored, is quickly released from the ribosome. Has been suggested to inhibit translation elongation by blocking the A-site (aminoacyl-tRNA site). Has also been suggested to inhibit translation initiation by blocking the A-site and P-site (peptidyl-tRNA site) of the ribosome. At 15 degrees Celsius binds 30S subunits and stimulates their association with 50S subunits into idle 70S ribosomes. Crystallization with T.thermophilus 70S ribosomes shows it binds in the channel between the head and body of the 30S subunit, where mRNA, tRNAs, initiation factors IF1 and IF3 and elongation factor G would bind	raiA	ko:K05809	-
WP_000178665	C	NADH oxidoreductase	hcr	ko:K11933	-
WP_000179165	P	Part of the ABC transporter complex MalEFGK involved in maltose maltodextrin import. Responsible for energy coupling to the transport system	malK	ko:K10111	ko02010,map02010
WP_000179409	M	Involved in formation of the rod shape of the cell. May also contribute to regulation of formation of penicillin-binding proteins	mreD	ko:K03571	-
WP_000179469	P	Iron-storage protein	ftnB	ko:K02255	-
WP_000179513	K	Maltose regulon Regulatory protein malI	malI	ko:K16136	-
WP_000179806	K	response to copper ion	ycfQ	ko:K22041	-
WP_000179819	C	oxidase subunit	cyoC	ko:K02299	ko00190,ko01100,map00190,map01100
WP_000180068	S	MsyB protein	msyB	ko:K12147	-
WP_000180184	S	MMPL family	VP0886	-	-
WP_000181202	S	Putative transposase, YhgA-like	rpnD	-	-
WP_000182039	E	periplasmic oligopeptide-binding protein	oppA	ko:K15580	ko01501,ko02010,ko02024,map01501,map02010,map02024
WP_000182053	S	Conserved hypothetical protein 698	yeiH	-	-
WP_000182337	C	Oxidoreductase	-	-	-
WP_000182900	G	Phosphoenolpyruvate-dependent sugar phosphotransferase system	gatA	ko:K02773	ko00052,ko01100,ko02060,map00052,map01100,map02060
WP_000183065	M	UTP:glucose-1-phosphate uridylyltransferase activity	galF	ko:K00963	ko00040,ko00052,ko00500,ko00520,ko01100,ko01130,map00040,map00052,map00500,map00520,map01100,map01130
WP_000183120	M	Is the initiating enzyme for colanic acid (CA) synthesis. Catalyzes the transfer of the glucose-1-phosphate moiety from UDP-Glc onto the carrier lipid undecaprenyl phosphate (C55-P), forming a phosphoanhydride bond yielding to glucosyl- pyrophosphoryl-undecaprenol (Glc-PP-C55). Also possesses a weak galactose-1-P transferase activity	wcaJ	ko:K03606	ko05111,map05111
WP_000183349	D	Necessary for normal cell division and for the maintenance of normal septation	engB	ko:K03978	-
WP_000183364	M	Catalyzes the transfer of laurate from lauroyl-acyl carrier protein (ACP) to Kdo(2)-lipid IV(A) to form Kdo(2)- (lauroyl)-lipid IV(A)	lpxL	ko:K02517,ko:K12974	ko00540,ko01100,map00540,map01100
WP_000183505	K	transcriptional regulator	ygiV	ko:K07471,ko:K13652	-
WP_000183676	G	PTS IIA-like nitrogen-regulatory protein PtsN	ptsN	ko:K02806	ko02060,map02060
WP_000183682	C	Involved in the catabolism of oxalate and in the adapatation to low pH. ACOCT serves to prime the oxalate-induced acid tolerance response (ATR) cycle by producing substrate for oxalyl-CoA decarboxylase (OXC) and formyl-coenzyme A transferase (FCOCT). Catalyzes the reversible conversion of acetyl-CoA and oxalate to oxalyl-CoA and acetate. It can also use formyl-CoA and oxalate to produce oxalyl-CoA and formate with significantly reduced specific activity	yfdE	ko:K18702	-
WP_000183951	E	aminotransferase	ybdL	ko:K14287	-
WP_000184262	S	Stimulates the cysteine desulfurase activity of CsdA. Contains a cysteine residue (Cys-61) that acts to accept sulfur liberated via the desulfurase activity of CsdA. May be able to transfer sulfur to TcdA CsdL. Seems to support the function of TcdA in the generation of cyclic threonylcarbamoyladenosine at position 37 (ct(6)A37) in tRNAs that read codons beginning with adenine. Does not appear to participate in Fe S biogenesis	csdE	ko:K02426	-
WP_000184547	CH	2-octoprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase activity	ubiF	ko:K03184	ko00130,ko01100,ko01110,map00130,map01100,map01110
WP_000184828	C	Glycine radical enzyme that catalyzes the cleavage of a C-N bond in choline, producing trimethylamine (TMA) and acetaldehyde	pflD	ko:K00656	ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120
WP_000185232	G	response to selenite ion	tsgA	ko:K06141	-
WP_000185503	S	Bacteriophage replication protein O	-	-	-
WP_000186111	K	KDP operon transcriptional regulatory protein KdpE	kdpE	ko:K07667	ko02020,ko02024,map02020,map02024
WP_000186369	P	H( )-stimulated, divalent metal cation uptake system	mntH	ko:K03322	-
WP_000186450	T	Member of the two-component regulatory system UvrY BarA involved in the regulation of carbon metabolism via the CsrA CsrB regulatory system. Phosphorylates UvrY, probably via a four-step phosphorelay	barA	ko:K07678	ko02020,ko02025,ko02026,ko05111,map02020,map02025,map02026,map05111
WP_000186540	U	Required for the export of heme to the periplasm for the biogenesis of c-type cytochromes	ccmD	ko:K02196	ko02010,map02010
WP_000186715	L	YqaJ-like viral recombinase domain	exo	ko:K01143	-
WP_000186792	S	YqaJ-like viral recombinase domain	-	-	-
WP_000187018	J	Dual-specificity methyltransferase that catalyzes the formation of 5-methyluridine at position 54 (m5U54) in all tRNAs, and that of position 341 (m5U341) in tmRNA (transfer-mRNA)	trmA	ko:K00557	-
WP_000187358	N	Flagellar biosynthetic protein FliQ	fliQ	ko:K02420	ko02040,map02040
WP_000187442	G	glucuronate isomerase	uxaC	ko:K01812	ko00040,ko01100,map00040,map01100
WP_000187543	H	Is probably a protein kinase regulator of UbiI activity which is involved in aerobic coenzyme Q (ubiquinone) biosynthesis	ubiB	ko:K03688	-
WP_000187594	K	Acts as a repressor of the nagEBACD operon and acts both as an activator and a repressor for the transcription of the glmSU operon	nagC	ko:K00845,ko:K02565	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200
WP_000187778	F	anaerobic ribonucleoside-triphosphate reductase	nrdD	ko:K21636	ko00230,ko00240,ko01100,map00230,map00240,map01100
WP_000187915	Q	Catalyzes the acetyl-CoA-dependent N-acetylation of aromatic amines, and, probably, the O-acetylation of N- hydroxyarylamines. In vitro, catalyzes the N-acetylation of various arylamines such as aminobenzoic acid, aminophenol, aminotoluene, phenetidine, anisidine, aniline, isoniazid and 2- amino-fluorene. N-hydroxyarylamine O-acetyltransferase activity has not been assayed directly, however, NhoA activity is required for the mutagenicity of nitroaromatic compounds, suggesting that it also has O-acetyltransferase activity	nhoA	ko:K00675	-
WP_000188187	V	Part of the tripartite efflux system MacAB-TolC. MacB is a non-canonical ABC transporter that contains transmembrane domains (TMD), which form a pore in the inner membrane, and an ATP-binding domain (NBD), which is responsible for energy generation	macB	ko:K05685	ko02010,map02010
WP_000188283	P	receptor	fecA	ko:K16091	-
WP_000188871	S	-	ybl17	-	-
WP_000188892	S	-	ybl17	-	-
WP_000189020	P	Part of a nutrient-sensing regulatory network composed of the two-component regulatory systems BtsS BtsR and YpdA YpdB, and their respective target proteins, YjiY and YhjX	yhjX	ko:K08177	-
WP_000189140	C	Catalyzes the reduction of nitroaromatic compounds using NADPH. Has a broad electron acceptor specificity. Reduces nitrofurazone by a ping-pong bi-bi mechanism possibly to generate a two-electron transfer product. Major oxygen-insensitive nitroreductase in E.coli	nfsA	ko:K10678,ko:K19285	ko00633,ko00740,ko01100,ko01120,map00633,map00740,map01100,map01120
WP_000189223	U	Cysteine O-acetylserine efflux protein	eamB	ko:K11249	-
WP_000189316	L	endonuclease containing a URI domain	yhbQ	ko:K07461	-
WP_000189349	GM	NmrA-like family	YPO0284	-	-
WP_000189546	S	Displays esterase activity toward pNP-butyrate	frsA	ko:K11750	-
WP_000189743	G	Catalyzes the reversible conversion of ribose-5- phosphate to ribulose 5-phosphate	rpiA	ko:K01807	ko00030,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01100,map01110,map01120,map01130,map01200,map01230
WP_000190012	E	Involved in both the arginine and lysine biosynthetic pathways	argD	ko:K00821,ko:K00840	ko00220,ko00300,ko00330,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00220,map00300,map00330,map01100,map01110,map01120,map01130,map01210,map01230
WP_000190288	S	translation	ybcJ	ko:K14761	-
WP_000190506	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100
WP_000190516	S	multi-organism cellular process	yiaF	-	-
