GeneID	COG_category	Description	Preferred_name	KEGG_ko	KEGG_Pathway
WP_002895884	G	Major facilitator superfamily	exuT_1	ko:K07783,ko:K08191	ko02020,map02020
WP_002895887	S	Protein of unknown function (DUF1479)	ybiU	-	-
WP_002895889	C	Hydrolase	supH	ko:K07757,ko:K20861	ko00740,ko01100,ko01110,map00740,map01100,map01110
WP_002895891	C	Glycine radical enzyme that catalyzes the cleavage of a C-N bond in choline, producing trimethylamine (TMA) and acetaldehyde	ybiW	ko:K00656	ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120
WP_002895893	O	Pyruvate formate lyase-activating protein	ybiY	ko:K04069	-
WP_002895959	S	Phage portal protein, pbsx family	-	-	-
WP_002895967	S	Phage capsid scaffolding protein (GPO) serine peptidase	O	-	-
WP_002895972	S	Major capsid protein	N	-	-
WP_002896151	S	Phage head completion protein (GPL)	L	-	-
WP_002896155	S	tail protein x	X	-	-
WP_002896158	S	Bacteriophage holin family HP1	-	-	-
WP_002896161	G	lysozyme	nucD	ko:K01185	-
WP_002896163	S	-	-	-	-
WP_002896168	S	regulatory protein	-	-	-
WP_002896172	S	P2 phage tail completion R family protein	-	-	-
WP_002896175	S	virion morphogenesis protein	S	-	-
WP_002896177	S	baseplate assembly protein	-	-	-
WP_002896179	S	Baseplate assembly protein	w3	ko:K06903	-
WP_002896182	S	baseplate assembly protein	gpJ	-	-
WP_002896191	M	tail collar domain protein	H	-	-
WP_002896193	S	Tail sheath protein	-	ko:K06907	-
WP_002896201	S	major tail tube protein	FII	ko:K06908	-
WP_002896204	S	Tail E family protein	-	-	-
WP_002896220	S	P2 GpE family protein	-	-	-
WP_002896222	D	phage tail tape measure protein	-	-	-
WP_002896224	S	Phage P2 GpU	-	ko:K06906	-
WP_002896225	S	Phage late control gene D protein (GPD)	-	ko:K06905	-
WP_002896351	S	Putative inner membrane protein of Enterobacteriaceae	ybjM	-	-
WP_002896352	O	Glutaredoxin	grxA	ko:K03674	-
WP_002896354	S	Protein of unknown function (DUF1418)	ybjC	-	-
WP_002896363	F	Belongs to the RimK family	rimK	ko:K05844	-
WP_002896365	S	sensory transduction regulator	ybjN	-	-
WP_002896368	P	Required for the activity of the bacterial periplasmic transport system of putrescine	potF	ko:K11073	ko02010,map02010
WP_002896370	P	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system	potG	ko:K02052,ko:K11072,ko:K11076	ko02010,ko02024,map02010,map02024
WP_002896371	P	ABC-type spermidine putrescine transport system, permease component I	potH	ko:K11075	ko02010,map02010
WP_002896372	P	ABC-type spermidine putrescine transport system, permease component II	potI	ko:K11070,ko:K11074	ko02010,map02010
WP_002896376	S	Membrane	ybjO	-	-
WP_002896378	J	Catalyzes the formation of 5-methyl-uridine at position 747 (m5U747) in 23S rRNA	rlmC	ko:K03212	-
WP_002896380	T	COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	walR	-	-
WP_002896382	T	Histidine kinase	-	-	-
WP_002896384	ET	belongs to the bacterial solute-binding protein 3 family	artJ	ko:K09996,ko:K09997,ko:K10014	ko02010,map02010
WP_002896386	P	arginine transporter permease subunit ArtQ	artQ	ko:K09999	ko02010,map02010
WP_002896390	ET	belongs to the bacterial solute-binding protein 3 family	artI	ko:K09996,ko:K09997,ko:K10014	ko02010,map02010
WP_002896392	E	Arginine ABC transporter, ATP-binding protein	artP	ko:K10000	ko02010,map02010
WP_002896394	M	Induced during stationary phase and by acivicin (a glutamine analog)	ybjP	-	-
WP_002896397	V	N-acetylmuramoyl-L-alanine amidase	amiD	ko:K01447,ko:K11066	-
WP_002896399	M	3-beta hydroxysteroid dehydrogenase	ybjS	-	-
WP_002896401	GM	Epimerase dehydratase	ybjT	-	-
WP_002896404	E	Threonine aldolase	ltaE	ko:K01620,ko:K20801	ko00260,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map01100,map01110,map01120,map01130,map01230
WP_002896406	EH	Belongs to the TPP enzyme family	poxB	ko:K00156,ko:K00158	ko00620,ko01100,map00620,map01100
WP_002896408	S	DoxX family	-	ko:K15977	-
WP_002896410	C	oxidoreductase	hcr	ko:K11933	-
WP_002896412	C	Catalyzes the reduction of hydroxylamine to form NH(3) and H(2)O	hcp	ko:K05601	ko00910,map00910
WP_002896434	G	Channel that permits osmotically driven movement of water in both directions. It is involved in the osmoregulation and in the maintenance of cell turgor during volume expansion in rapidly growing cells. It mediates rapid entry or exit of water in response to abrupt changes in osmolarity	aqpZ	ko:K06188	-
WP_002896437	L	ATP-dependent endonuclease of the OLD family	ybjD	ko:K07459	-
WP_002896440	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	macA	ko:K13888	-
WP_002896516	K	Cold shock	cspD	ko:K03704	-
WP_002896520	S	Involved in the modulation of the specificity of the ClpAP-mediated ATP-dependent protein degradation	clpS	ko:K06891	-
WP_002896522	O	Belongs to the ClpA ClpB family	clpA	ko:K03694	-
WP_002898014	O	Functions in the N-end rule pathway of protein degradation where it conjugates Leu, Phe and, less efficiently, Met from aminoacyl-tRNAs to the N-termini of proteins containing an N-terminal arginine or lysine	aat	ko:K00684	-
WP_002898017	V	(ABC) transporter	cydD	ko:K16013	ko02010,map02010
WP_002898019	C	Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family	trxB	ko:K00384	ko00450,map00450
WP_002898132	M	Participates in the translocation of lipoproteins from the inner membrane to the outer membrane. Only forms a complex with a lipoprotein if the residue after the N-terminal Cys is not an aspartate (The Asp acts as a targeting signal to indicate that the lipoprotein should stay in the inner membrane)	lolA	ko:K03634	-
WP_002898137	L	ATPase related to the helicase subunit of the Holliday junction resolvase	rarA	ko:K07478	-
WP_002898139	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	serS	ko:K01875	ko00970,map00970
WP_002898141	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	dmsA	ko:K07306,ko:K07309,ko:K08351	ko00450,ko00780,ko00920,ko01100,map00450,map00780,map00920,map01100
WP_002898145	C	Activation of pyruvate formate-lyase under anaerobic conditions by generation of an organic free radical, using S- adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine	pflA	ko:K04069	-
WP_002898148	C	formate C-acetyltransferase glycine radical	pflB	ko:K00656	ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120
WP_002898150	P	Formate nitrite	focA	ko:K06212	-
WP_002898152	S	Membrane	ycaP	-	-
WP_002898155	E	Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine	serC	ko:K00831	ko00260,ko00680,ko00750,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map00750,map01100,map01120,map01130,map01200,map01230
WP_002898157	E	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate	aroA	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230
WP_002898160	F	Belongs to the cytidylate kinase family. Type 1 subfamily	cmk	ko:K00945	ko00240,ko01100,map00240,map01100
WP_002898162	J	thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence	rpsA	ko:K02945	ko03010,map03010
WP_002898165	K	This protein is one of the two subunits of integration host factor, a specific DNA-binding protein that functions in genetic recombination as well as in transcriptional and translational control	himD	ko:K05788	-
WP_002898168	S	DNA internalization-related competence protein ComEC Rec2	ycaI	ko:K02238	-
WP_002898170	V	Involved in lipid A export and possibly also in glycerophospholipid export and for biogenesis of the outer membrane. Transmembrane domains (TMD) form a pore in the inner membrane and the ATP-binding domain (NBD) is responsible for energy generation	msbA	ko:K11085	ko02010,map02010
WP_002898174	F	Transfers the gamma-phosphate of ATP to the 4'-position of a tetraacyldisaccharide 1-phosphate intermediate (termed DS-1- P) to form tetraacyldisaccharide 1,4'-bis-phosphate (lipid IVA)	lpxK	ko:K00912	ko00540,ko01100,map00540,map01100
WP_002898176	S	protein conserved in bacteria	ycaQ	ko:K09927	-
WP_002898177	S	Belongs to the UPF0434 family	ycaR	ko:K09791	-
WP_002898180	M	Activates KDO (a required 8-carbon sugar) for incorporation into bacterial lipopolysaccharide in Gram-negative bacteria	kdsB	ko:K00979	ko00540,ko01100,map00540,map01100
WP_002898182	S	Phosphotransferase enzyme family	ycbJ	-	-
WP_002898184	S	Gram-negative-bacterium-type cell wall biogenesis	ycbC	-	-
WP_002898187	J	Catalyzes the methylation of 5-carboxymethoxyuridine (cmo5U) to form 5-methoxycarbonylmethoxyuridine (mcmo5U) at position 34 in tRNAs	cmoM	ko:K06219	-
WP_002898189	D	Involved in chromosome condensation, segregation and cell cycle progression. May participate in facilitating chromosome segregation by condensation DNA from both sides of a centrally located replisome during cell division. Not required for mini-F plasmid partitioning. Probably acts via its interaction with MukB and MukE. Overexpression results in anucleate cells. It has a calcium binding activity	mukF	ko:K03633	-
WP_002898193	D	Plays a central role in chromosome condensation, segregation and cell cycle progression. Functions as a homodimer, which is essential for chromosome partition. Involved in negative DNA supercoiling in vivo, and by this means organize and compact chromosomes. May achieve or facilitate chromosome segregation by condensation DNA from both sides of a centrally located replisome during cell division	mukB	ko:K03632	-
WP_002898195	M	protein conserved in bacteria	ycbB	ko:K21470	-
WP_002898198	S	protein conserved in bacteria	ycbK	-	-
WP_002898200	P	COG0491 Zn-dependent hydrolases, including glyoxylases	ycbL	ko:K01069	ko00620,map00620
WP_002898202	E	aminotransferase	aspC	ko:K00813,ko:K00832	ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01210,map01230
WP_002898206	J	Asparaginyl-tRNA synthetase	asnS	ko:K01893	ko00970,map00970
WP_002898209	K	Transcriptional	-	-	-
WP_002898213	E	Serine transporter	-	ko:K03837	-
WP_002898215	S	amidohydrolase	-	-	-
WP_002898217	F	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP	pncB	ko:K00763	ko00760,ko01100,map00760,map01100
WP_002898220	E	aminopeptidase N	pepN	ko:K01256	ko00480,ko01100,map00480,map01100
WP_002898292	P	ABC-type nitrate sulfonate bicarbonate transport system permease component	ssuC	ko:K02050,ko:K15554,ko:K15599	ko00920,ko02010,map00920,map02010
WP_002898293	C	Catalyzes the desulfonation of aliphatic sulfonates	ssuD	ko:K04091	ko00920,map00920
WP_002898294	P	ABC transporter	ssuA	ko:K15553	ko00920,ko02010,map00920,map02010
WP_002898296	S	fmn reductase	ssuE	ko:K00299	ko00740,ko00920,ko01100,map00740,map00920,map01100
WP_002898303	F	Catalyzes the conversion of dihydroorotate to orotate with quinone as electron acceptor	pyrD	ko:K00254	ko00240,ko01100,map00240,map01100
WP_002898308	D	Contributes to the efficiency of the cell division process by stabilizing the polymeric form of the cell division protein FtsZ. Acts by promoting interactions between FtsZ protofilaments and suppressing the GTPase activity of FtsZ	zapC	ko:K18657	-
WP_002898310	C	Mosc domain protein beta barrel domain protein	ycbX	ko:K07140	-
WP_002898387	S	paraquat-inducible protein A	pqiA	ko:K03808	-
WP_002898390	Q	paraquat-inducible protein b	pqiB	ko:K06192	-
WP_002898392	S	protein conserved in bacteria	ymbA	ko:K09857	-
WP_002898396	J	During stationary phase, converts 70S ribosomes to an inactive dimeric form (100S ribosomes)	rmf	ko:K03812	-
WP_002898398	I	Necessary for the introduction of cis unsaturation into fatty acids. Catalyzes the dehydration of (3R)-3-hydroxydecanoyl- ACP to E-(2)-decenoyl-ACP and then its isomerization to Z-(3)- decenoyl-ACP. Can catalyze the dehydratase reaction for beta- hydroxyacyl-ACPs with saturated chain lengths up to 16 0, being most active on intermediate chain length	fabA	ko:K01716	ko00061,ko01100,ko01212,map00061,map01100,map01212
WP_002898401	O	Belongs to the peptidase S16 family	ycbZ	ko:K04770	-
WP_002898404	D	Required for spatial organization of the terminus region of the chromosome (Ter macrodomain) during the cell cycle. Prevents early segregation of duplicated Ter macrodomains during cell division. Binds specifically to matS, which is a 13 bp signature motif repeated within the Ter macrodomain	matP	ko:K09911	-
WP_002898408	M	Belongs to the ompA family	ompA	ko:K03286	-
WP_002898418	D	Component of the SOS system and an inhibitor of cell division. Accumulation of SulA causes rapid cessation of cell division and the appearance of long, non-septate filaments. In the presence of GTP, binds a polymerization-competent form of FtsZ in a 1 1 ratio, thus inhibiting FtsZ polymerization and therefore preventing it from participating in the assembly of the Z ring. This mechanism prevents the premature segregation of damaged DNA to daughter cells during cell division	sulA	ko:K13053	-
WP_002898422	S	Membrane	yccS	-	-
WP_002898425	S	Membrane	yccF	-	-
WP_002898429	L	DNA helicase	helD	ko:K03658	-
WP_002898432	G	Methylglyoxal synthase	mgsA	ko:K01734	ko00640,ko01120,map00640,map01120
WP_002898434	S	CoA-binding protein	yccU	ko:K06929	-
WP_002898441	S	Involved in the degradation of certain denaturated proteins, including DnaA, during heat shock stress	hspQ	ko:K11940	-
WP_002898447	S	PFAM PEBP family protein	ybcL	ko:K06910	-
WP_002898450	K	transcriptional regulator	ybcM	-	-
WP_002898457	P	part of a sulfur-relay system	tusE	ko:K11179	ko04122,map04122
WP_002898458	S	Belongs to the BI1 family	yccA	ko:K19416	-
WP_002898472	P	Part of the ABC transporter complex FbpABC involved in Fe(3 ) ions import. Responsible for energy coupling to the transport system	fbpC	ko:K02010	ko02010,map02010
WP_002898475	C	Flavodoxin reductases (Ferredoxin-NADPH reductases) family 1	yeaX	ko:K07006,ko:K22444	-
WP_002898571	P	COG4638 Phenylpropionate dioxygenase and related ring-hydroxylating dioxygenases, large terminal subunit	yeaW	ko:K00499,ko:K22443	ko00260,map00260
WP_002898574	M	Belongs to the BCCT transporter (TC 2.A.15) family	yeaV	ko:K03451	-
WP_002898577	C	Isocitrate/isopropylmalate dehydrogenase	yeaU	ko:K07246	ko00630,ko00650,map00630,map00650
WP_002898585	E	oxidoreductase	puuB	ko:K09471	ko00330,ko01100,map00330,map01100
WP_002898590	K	Helix-turn-helix domain	puuR	ko:K14056	-
WP_002898595	E	glutamine synthetase	puuA	ko:K01915,ko:K09470	ko00220,ko00250,ko00330,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00330,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727
WP_002898598	E	Amino Acid	puuP	ko:K14052	-
WP_002898600	S	-	-	-	-
WP_002898602	S	-	-	-	-
WP_002898606	K	transcriptional regulator	-	-	-
WP_002898698	S	Acid phosphatase	agp	ko:K01085	ko00010,ko01120,map00010,map01120
WP_002898701	S	YccJ-like protein	yccJ	-	-
WP_002898704	S	Belongs to the WrbA family	wrbA	ko:K03809	ko00130,ko01110,map00130,map01110
WP_002898708	S	Stress-induced protein	ymdF	ko:K06884	-
WP_002898810	F	Xanthine uracil	uraA	ko:K02824,ko:K09016	-
WP_002898812	C	Catalyzes the reduction of FMN to FMNH2 which is used to reduce pyrimidine by RutA via the Rut pathway	rutF	ko:K09024	ko00240,ko01100,map00240,map01100
WP_002898814	C	May reduce toxic product malonic semialdehyde to 3- hydroxypropionic acid, which is excreted	rutE	ko:K09019	ko00240,ko01100,map00240,map01100
WP_002898877	J	May reduce aminoacrylate peracid to aminoacrylate. Required to remove a toxic intermediate produce by the pyrimidine nitrogen degradation	rutC	ko:K09021,ko:K09022	ko00240,ko01100,map00240,map01100
WP_002898879	Q	In vivo, quickly hydrolyzes the ureidoacrylate peracid to avoid toxicity, but can also hydrolyzes ureidoacrylate that is formed spontaneously from ureidoacrylate peracid. One of the products of hydrolysis, carbamate, hydrolyzes spontaneously, thereby releasing one of the pyrimidine rings nitrogen atoms as ammonia and one of its carbons as CO2	rutB	ko:K09020	ko00240,ko01100,map00240,map01100
WP_002898881	C	Catalyzes the pyrimidine ring opening between N-3 and C- 4 by an unusual flavin hydroperoxide-catalyzed mechanism to yield ureidoacrylate peracid. It cleaves pyrmidine rings directly by adding oxygen atoms, making a toxic ureidoacrylate peracid product which can be spontaneously reduced to ureidoacrylate	rutA	ko:K09018	ko00240,ko01100,map00240,map01100
WP_002898883	K	transcriptional regulator	rutR	ko:K09017	-
WP_002898886	S	Lysozyme inhibitor LprI	-	-	-
WP_002898911	F	Belongs to the concentrative nucleoside transporter (CNT) (TC 2.A.41) family	nupC	ko:K03317,ko:K11535	-
WP_002898913	P	Iron Permease	efeU	ko:K07243	-
WP_002898921	P	peroxidase	ycdB	ko:K16301	-
WP_002898923	T	phosphate starvation-inducible protein	phoH	ko:K06217	-
WP_002898924	O	Thiol disulfide interchange protein	-	ko:K03673	ko01503,map01503
WP_002898927	Q	COG1335 Amidases related to nicotinamidase	slsA	-	-
WP_002898931	S	Belongs to the pirin family	yhhW_1	ko:K06911	-
WP_002898935	K	transcriptional regulator	-	-	-
WP_002898938	EH	D-isomer specific 2-hydroxyacid dehydrogenase	ghrA	ko:K12972	ko00260,ko00620,ko00630,ko01100,ko01110,ko01120,map00260,map00620,map00630,map01100,map01110,map01120
WP_002898939	E	Belongs to the PHP family	ycdX	ko:K04477	-
WP_002898941	S	chaperone	ycdY	-	-
WP_002898950	S	Protein of unknown function (DUF1097)	ycdZ	-	-
WP_002898953	S	Deacetylates O-acetyl-ADP ribose. Down-regulates ribonuclease 3 (RNase III) activity. Acts by interacting directly with the region of the ribonuclease that is required for dimerization activation	ymdB	-	-
WP_002898960	K	transcriptional regulator	uidR	ko:K16138	-
WP_002898962	I	Necessary for the succinyl substitution of periplasmic glucans. Could catalyze the transfer of succinyl residues from the cytoplasmic side of the membrane to the nascent glucan backbones on the periplasmic side of the membrane	mdoC	ko:K11941	-
WP_002898967	M	Involved in the biosynthesis of osmoregulated periplasmic glucans (OPGs)	mdoH	ko:K03669	-
WP_002898978	S	(Lipo)protein	yceK	-	-
WP_002898981	S	SecY secA suppressor protein	msyB	ko:K12147	-
WP_002898984	P	Multidrug resistance protein MdtG	mdtG	ko:K08161	-
WP_002898987	S	Belongs to the UPF0176 family	yceA	ko:K07146	-
WP_002898988	S	Protein of unknown function (DUF2770)	-	-	-
WP_002898990	E	Belongs to the MSOX MTOX family. MTOX subfamily	solA	ko:K02846	-
WP_002898992	S	disruption of this gene in Escherichia coli led to effects on biofilm formation, alteration in expression of a number of genes and mutations in bssS led to defects in indole transport and autoinducer-2 uptake and processing	bssS	ko:K12148	-
WP_002898994	S	damage-inducible protein I	dinI	ko:K12149	-
WP_002898996	F	Catalyzes the reversible cyclization of carbamoyl aspartate to dihydroorotate	pyrC	ko:K01465	ko00240,ko01100,map00240,map01100
WP_002899096	U	Multidrug resistance protein mdtH	mdtH	ko:K08162	-
WP_002899099	J	COG1670 Acetyltransferases, including N-acetylases of ribosomal proteins	rimJ	ko:K03790	-
WP_002899104	S	Involved in peptidoglycan biosynthesis. Transports lipid-linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane	murJ	ko:K03980	-
WP_002899271	J	Responsible for synthesis of pseudouridine from uracil	rluC	ko:K06179	-
WP_002899273	D	Maf-like protein	yceF	ko:K06287	-
WP_002899276	S	metal-binding, possibly nucleic acid-binding protein	yceD	ko:K07040	-
WP_002899288	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids	fabH	ko:K00648	ko00061,ko01100,ko01212,map00061,map01100,map01212
WP_002899289	I	malonyl CoA-acyl carrier protein transacylase	fabD	ko:K00645	ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212
WP_002899294	IQ	reductase	fabG	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212
WP_002900666	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP	fabF	ko:K09458	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212
WP_002900669	EH	4-amino-4-deoxychorismate lyase	pabC	ko:K02619	ko00790,map00790
WP_002900671	F	Functions as a peptidoglycan terminase that cleaves nascent peptidoglycan strands endolytically to terminate their elongation	mltG	ko:K07082	-
WP_002900674	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis	tmk	ko:K00943	ko00240,ko01100,map00240,map01100
WP_002900676	L	dna polymerase iii	holB	ko:K02341	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440
WP_002900678	L	TatD family	ycfH	ko:K03424	-
WP_002900680	G	Phosphotransferase System	ptsG	ko:K02778,ko:K02779,ko:K02803,ko:K02804	ko00010,ko00520,ko02060,ko05111,map00010,map00520,map02060,map05111
WP_002900681	FG	COG0537 Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	hinT	ko:K02503	-
WP_002900683	S	cellular response to DNA damage stimulus	ycfL	-	-
WP_002900775	S	Belongs to the UPF0227 family	ycfP	ko:K07000	-
WP_002900778	C	NADH dehydrogenase	ndh	ko:K03885	ko00190,map00190
WP_002900781	S	Outer Membrane Lipoprotein	ycfJ	-	-
WP_002900785	K	Transcriptional regulator	ycfQ	ko:K22041	-
WP_002900788	S	Multiple stress resistance protein BhsA	bhsA	ko:K12151	-
WP_002900790	M	ErfK YbiS YcfS YnhG family protein	ycfS	ko:K16291,ko:K19234,ko:K19235,ko:K19236	ko01503,map01503
WP_002900792	L	Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site	mfd	ko:K03723	ko03420,map03420
WP_002900795	M	Lipoprotein releasing system transmembrane protein	lolC	ko:K09808	ko02010,map02010
WP_002900798	V	Part of the ABC transporter complex LolCDE involved in the translocation of	lolD	ko:K09810	ko02010,map02010
WP_002900801	M	Lipoprotein releasing system transmembrane protein	lolE	ko:K09808	ko02010,map02010
WP_002901080	S	UPF0756 membrane protein	yeaL	-	-
WP_002901088	S	YbaK prolyl-tRNA synthetase associated	yeaK	ko:K19055	-
WP_002901096	S	Virulence protein msgA	msgA	-	-
WP_002901192	KT	Belongs to the peptidase S24 family	umuD	ko:K03503	-
WP_002901225	IQ	Dehydrogenases with different specificities (Related to short-chain alcohol dehydrogenases)	-	ko:K00059,ko:K18335	ko00051,ko00061,ko00333,ko00780,ko01040,ko01100,ko01120,ko01130,ko01212,map00051,map00061,map00333,map00780,map01040,map01100,map01120,map01130,map01212
WP_002901229	S	Antibiotic biosynthesis monooxygenase	-	-	-
WP_002901230	O	Belongs to the glutathione peroxidase family	gpo	ko:K00432	ko00480,ko00590,ko04918,map00480,map00590,map04918
WP_002901231	S	-	-	-	-
WP_002901234	T	Serine Protein Kinase	yeaG	ko:K07180	-
WP_002901236	M	MltA-interacting protein	mipA	ko:K07274	-
WP_002901238	S	Aldo keto	yeaE	-	-
WP_002901240	G	Belongs to the glucose-6-phosphate 1-epimerase family	yeaD	ko:K01792	ko00010,ko01100,ko01110,ko01120,ko01130,map00010,map01100,map01110,map01120,map01130
WP_002901243	C	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	gapA	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010
WP_002901246	O	Belongs to the MsrB Met sulfoxide reductase family	msrB	ko:K07305	-
WP_002901249	S	protein conserved in bacteria	yeaC	ko:K09916	-
WP_002901254	L	endonuclease	yajD	-	-
WP_002901255	G	chitinase	chiA1	ko:K01183	ko00520,ko01100,map00520,map01100
WP_002901258	C	Glucose dehydrogenase C-terminus	ydjL	-	-
WP_002901260	G	Sugar (and other) transporter	ydjK	ko:K08369	-
WP_002901263	C	Alcohol dehydrogenase GroES-like domain	ydjJ	ko:K00004,ko:K00008,ko:K05351	ko00040,ko00051,ko00650,ko01100,map00040,map00051,map00650,map01100
WP_002901265	G	Fructose-bisphosphate aldolase class-II	ydjI	-	-
WP_002901268	G	Phosphomethylpyrimidine kinase	ydjH	-	-
WP_002901272	C	Aldo/keto reductase family	yhdN	ko:K05275,ko:K18471	ko00640,ko00750,ko01100,ko01120,map00640,map00750,map01100,map01120
WP_002901274	K	DeoR C terminal sensor domain	ydjF	-	-
WP_002901278	P	transport protein	ydjE	ko:K08369	-
WP_002901282	Q	Nicotinamidase	pncA	ko:K08281	ko00760,ko01100,map00760,map01100
WP_002901285	EJ	COG0252 L-asparaginase archaeal Glu-tRNAGln amidotransferase subunit D	ansA	ko:K01424	ko00250,ko00460,ko01100,ko01110,map00250,map00460,map01100,map01110
WP_002901387	I	Acid phosphatase	pho	ko:K09474	ko00740,ko01100,ko02020,map00740,map01100,map02020
WP_002901388	F	Synthesizes selenophosphate from selenide and ATP	selD	ko:K01008	ko00450,ko01100,map00450,map01100
WP_002901390	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	topB	ko:K03169	-
WP_002901393	E	Belongs to the Glu Leu Phe Val dehydrogenases family	gdhA	ko:K00261,ko:K00262	ko00220,ko00250,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00471,map00910,map01100,map01200,map04217,map04964
WP_002901395	L	belongs to the nudix hydrolase family	nudG	ko:K03574,ko:K08320	-
WP_002901398	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	ynjF	ko:K17884	-
WP_002901475	S	Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity	ynjA	-	-
WP_002901486	L	Exodeoxyribonuclease III	xthA	ko:K01142	ko03410,map03410
WP_002901489	E	aminotransferase	argD	ko:K00821,ko:K00840	ko00220,ko00300,ko00330,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00220,map00300,map00330,map01100,map01110,map01120,map01130,map01210,map01230
WP_002901491	E	arginine N-succinyltransferase	astA	ko:K00673	ko00330,ko01100,map00330,map01100
WP_002901534	E	Catalyzes the hydrolysis of N(2)-succinylarginine into N(2)-succinylornithine, ammonia and CO(2)	astB	ko:K01484	ko00330,ko01100,map00330,map01100
WP_002901538	E	Belongs to the AspA AstE family. Succinylglutamate desuccinylase subfamily	astE	ko:K05526	ko00330,ko01100,map00330,map01100
WP_002901541	L	Nuclease subunit of the excinuclease complex	cho	ko:K05984	-
WP_002901544	J	activator of ntr-like gene protein	osmE	ko:K04064	-
