GeneID	COG_category	Description	Preferred_name	KEGG_ko	KEGG_Pathway
WP_000170715	O	Domain of unknown function (DUF3560)	-	-	-
WP_000170926	S	Toxin Ldr, type I toxin-antitoxin system	-	ko:K18862	-
WP_000170954	S	Toxin Ldr, type I toxin-antitoxin system	-	ko:K18862	-
WP_000170965	S	Toxin Ldr, type I toxin-antitoxin system	-	ko:K18862	-
WP_000171568	S	Bacteriophage holin family HP1	-	-	-
WP_000171588	P	Together with PhnG, PhnI and PhnL is required for the transfer of the ribose triphosphate moiety from ATP to methyl phosphonate	phnH	ko:K06165	ko00440,map00440
WP_000171710	E	Conducts the efflux of homoserine and homoserine lactone	rhtB	ko:K05834	-
WP_000172005	V	regulatory protein AmpE	ampE	ko:K03807	-
WP_000172479	G	Part of the ABC transporter complex LsrABCD involved in autoinducer 2 (AI-2) import. Binds AI-2 and delivers it to the LsrC and LsrD permeases	lsrB	ko:K10555	ko02010,ko02024,map02010,map02024
WP_000172749	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoI	ko:K00338	ko00190,ko01100,map00190,map01100
WP_000173200	H	Catalyzes the NADPH-dependent reduction of glutamyl- tRNA(Glu) to glutamate 1-semialdehyde (GSA)	hemA	ko:K02492	ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120
WP_000173244	E	Hydrolyzes the N-terminal methionine when the next amino acid is alanine, proline or serine. The substrate preference for methionyl aminopeptidase activity is Pro Ala Ser. Also able to hydrolyze the Xaa-Pro peptide bond when the first amino acid is alanine, asparagine or methionine	ypdF	ko:K01262,ko:K08326	-
WP_000173475	F	Involved in the de novo purine biosynthesis. Catalyzes the transfer of formate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR). Formate is provided by PurU via hydrolysis of 10-formyl-tetrahydrofolate	purT	ko:K08289	ko00230,ko00670,ko01100,ko01110,ko01130,map00230,map00670,map01100,map01110,map01130
WP_000173666	P	Part of the ABC transporter complex NikABCDE involved in nickel import. Responsible for energy coupling to the transport system	nikE	ko:K10824	ko02010,map02010
WP_000174305	K	transcriptional	dgoR	ko:K19776	-
WP_000174677	K	Binds to the sigma-S subunit of RNA polymerase, activating expression of sigma-S-regulated genes. Stimulates RNA polymerase holoenzyme formation and may bind to several other sigma factors, such as sigma-70 and sigma-32	crl	ko:K11926	-
WP_000175009	F	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses ammonia as a nitrogen source	nadE	ko:K01916	ko00760,ko01100,map00760,map01100
WP_000175289	S	Bacterial protein of unknown function (YtfJ_HI0045)	ytfJ	ko:K07109	-
WP_000175596	S	Belongs to the UPF0061 (SELO) family	ydiU	ko:K08997	-
WP_000175943	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP	prfC	ko:K02837	-
WP_000176187	K	Negative transcriptional regulator of the glycine cleavage system operon (GCV). Does not autoregulate its own expression. It is not yet known how GcvR acts as a repressor. It does not seem to bind DNA. It could interact with GcvA and suppress its activatory activity	gcvR	ko:K03567	ko02026,map02026
WP_000176283	F	Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP)	pyrF	ko:K01591	ko00240,ko01100,map00240,map01100
WP_000177212	C	Catalyzes the NAD-dependent reduction of succinylglutamate semialdehyde into succinylglutamate	astD	ko:K06447	ko00330,ko01100,map00330,map01100
WP_000177537	I	phosphotransferase activity, for other substituted phosphate groups	ynbA	ko:K00995	ko00564,ko01100,map00564,map01100
WP_000177726	M	mechanosensitive ion channel	kefA	ko:K05802,ko:K22051	-
WP_000178161	NOU	Cleaves type-4 fimbrial leader sequence and methylates the N-terminal (generally Phe) residue	outO	ko:K02464,ko:K02506,ko:K02654	ko03070,map03070
WP_000178456	J	During stationary phase prevents 70S dimer formation, probably in order to regulate translation efficiency during transition between the exponential and the stationary phases. During environmental stress such as cold shock or excessive cell density at stationary phase, stabilizes the 70S ribosome against dissociation, inhibits translation elongation and increases translation accuracy. When normal growth conditions are restored, is quickly released from the ribosome. Has been suggested to inhibit translation elongation by blocking the A-site (aminoacyl-tRNA site). Has also been suggested to inhibit translation initiation by blocking the A-site and P-site (peptidyl-tRNA site) of the ribosome. At 15 degrees Celsius binds 30S subunits and stimulates their association with 50S subunits into idle 70S ribosomes. Crystallization with T.thermophilus 70S ribosomes shows it binds in the channel between the head and body of the 30S subunit, where mRNA, tRNAs, initiation factors IF1 and IF3 and elongation factor G would bind	raiA	ko:K05809	-
WP_000178677	C	NADH oxidoreductase	hcr	ko:K11933	-
WP_000179165	P	Part of the ABC transporter complex MalEFGK involved in maltose maltodextrin import. Responsible for energy coupling to the transport system	malK	ko:K10111	ko02010,map02010
WP_000179409	M	Involved in formation of the rod shape of the cell. May also contribute to regulation of formation of penicillin-binding proteins	mreD	ko:K03571	-
WP_000179469	P	Iron-storage protein	ftnB	ko:K02255	-
WP_000179513	K	Maltose regulon Regulatory protein malI	malI	ko:K16136	-
WP_000179805	K	Transcriptional regulator	ycfQ	ko:K22041	-
WP_000179819	C	oxidase subunit	cyoC	ko:K02299	ko00190,ko01100,map00190,map01100
WP_000180056	S	MsyB protein	msyB	ko:K12147	-
WP_000182053	S	Conserved hypothetical protein 698	yeiH	-	-
WP_000182914	G	Phosphoenolpyruvate-dependent sugar phosphotransferase system	gatA	ko:K02773	ko00052,ko01100,ko02060,map00052,map01100,map02060
WP_000183130	M	Is the initiating enzyme for colanic acid (CA) synthesis. Catalyzes the transfer of the glucose-1-phosphate moiety from UDP-Glc onto the carrier lipid undecaprenyl phosphate (C55-P), forming a phosphoanhydride bond yielding to glucosyl- pyrophosphoryl-undecaprenol (Glc-PP-C55). Also possesses a weak galactose-1-P transferase activity	wcaJ	ko:K03606	ko05111,map05111
WP_000183349	D	Necessary for normal cell division and for the maintenance of normal septation	engB	ko:K03978	-
WP_000183364	M	Catalyzes the transfer of laurate from lauroyl-acyl carrier protein (ACP) to Kdo(2)-lipid IV(A) to form Kdo(2)- (lauroyl)-lipid IV(A)	lpxL	ko:K02517,ko:K12974	ko00540,ko01100,map00540,map01100
WP_000183494	K	transcriptional regulator	ygiV	ko:K07471,ko:K13652	-
WP_000183676	G	PTS IIA-like nitrogen-regulatory protein PtsN	ptsN	ko:K02806	ko02060,map02060
WP_000183934	E	aminotransferase	ybdL	ko:K14287	-
WP_000183978	C	Belongs to the aldehyde dehydrogenase family	aldB	ko:K00138	ko00010,ko00620,ko01100,ko01110,ko01120,map00010,map00620,map01100,map01110,map01120
WP_000184251	S	Stimulates the cysteine desulfurase activity of CsdA. Contains a cysteine residue (Cys-61) that acts to accept sulfur liberated via the desulfurase activity of CsdA. May be able to transfer sulfur to TcdA CsdL. Seems to support the function of TcdA in the generation of cyclic threonylcarbamoyladenosine at position 37 (ct(6)A37) in tRNAs that read codons beginning with adenine. Does not appear to participate in Fe S biogenesis	csdE	ko:K02426	-
WP_000184573	CH	ubiquinone biosynthesis hydroxylase, UbiH UbiF VisC COQ6	ubiF	ko:K03184	ko00130,ko01100,ko01110,map00130,map01100,map01110
WP_000184821	C	Glycine radical enzyme that catalyzes the cleavage of a C-N bond in choline, producing trimethylamine (TMA) and acetaldehyde	pflD	ko:K00656	ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120
WP_000185258	G	response to selenite ion	tsgA	ko:K06141	-
WP_000186068	K	KDP operon transcriptional regulatory protein KdpE	kdpE	ko:K07667	ko02020,ko02024,map02020,map02024
WP_000186369	P	H( )-stimulated, divalent metal cation uptake system	mntH	ko:K03322	-
WP_000186450	T	Member of the two-component regulatory system UvrY BarA involved in the regulation of carbon metabolism via the CsrA CsrB regulatory system. Phosphorylates UvrY, probably via a four-step phosphorelay	barA	ko:K07678	ko02020,ko02025,ko02026,ko05111,map02020,map02025,map02026,map05111
WP_000186540	U	Required for the export of heme to the periplasm for the biogenesis of c-type cytochromes	ccmD	ko:K02196	ko02010,map02010
WP_000186631	S	Belongs to the prolyl-tRNA editing family. YbaK EbsC subfamily	ybaK	ko:K03976	-
WP_000187025	J	Dual-specificity methyltransferase that catalyzes the formation of 5-methyluridine at position 54 (m5U54) in all tRNAs, and that of position 341 (m5U341) in tmRNA (transfer-mRNA)	trmA	ko:K00557	-
WP_000187358	N	Flagellar biosynthetic protein FliQ	fliQ	ko:K02420	ko02040,map02040
WP_000187441	G	glucuronate isomerase	uxaC	ko:K01812	ko00040,ko01100,map00040,map01100
WP_000187530	H	Is probably a protein kinase regulator of UbiI activity which is involved in aerobic coenzyme Q (ubiquinone) biosynthesis	ubiB	ko:K03688	-
WP_000187594	K	Acts as a repressor of the nagEBACD operon and acts both as an activator and a repressor for the transcription of the glmSU operon	nagC	ko:K00845,ko:K02565	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200
WP_000187776	F	anaerobic ribonucleoside-triphosphate reductase	nrdD	ko:K21636	ko00230,ko00240,ko01100,map00230,map00240,map01100
WP_000188193	V	Part of the tripartite efflux system MacAB-TolC. MacB is a non-canonical ABC transporter that contains transmembrane domains (TMD), which form a pore in the inner membrane, and an ATP-binding domain (NBD), which is responsible for energy generation	macB	ko:K05685	ko02010,map02010
WP_000188448	S	-	-	-	-
WP_000189121	C	Catalyzes the reduction of nitroaromatic compounds using NADPH. Has a broad electron acceptor specificity. Reduces nitrofurazone by a ping-pong bi-bi mechanism possibly to generate a two-electron transfer product. Major oxygen-insensitive nitroreductase in E.coli	nfsA	ko:K10678,ko:K19285	ko00633,ko00740,ko01100,ko01120,map00633,map00740,map01100,map01120
WP_000189543	S	Belongs to the UPF0255 family	frsA	ko:K11750	-
WP_000189743	G	Catalyzes the reversible conversion of ribose-5- phosphate to ribulose 5-phosphate	rpiA	ko:K01807	ko00030,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01100,map01110,map01120,map01130,map01200,map01230
WP_000190288	S	translation	ybcJ	ko:K14761	-
WP_000190506	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100
WP_000190577	F	Member of the two-component regulatory system NtrB NtrC, which controls expression of the nitrogen-regulated (ntr) genes in response to nitrogen limitation. Under conditions of nitrogen limitation, NtrB autophosphorylates and transfers the phosphoryl group to NtrC. In the presence of nitrogen, acts as a phosphatase that dephosphorylates and inactivates NtrC	glnL	ko:K07708	ko02020,map02020
WP_000190658	E	phosphatidylglycerophosphatase activity	yfhB	ko:K18697	ko00564,map00564
WP_000190670	H	Phosphopantetheinyl transferase	yieE	-	-
WP_000190854	S	cellular response to DNA damage stimulus	ycgB	ko:K06415	-
WP_000190982	K	Is the main repressor of the genes involved in the de novo synthesis of purine nucleotides, regulating purB, purC, purEK, purF, purHD, purL, purMN and guaBA expression. PurR is allosterically activated to bind its cognate DNA by binding the purine corepressors, hypoxanthine or guanine, thereby effecting transcription repression	purR	ko:K02529,ko:K03604	-
WP_000191067	S	Phenylacetate-CoA oxygenase	paaA	ko:K02609	ko00360,ko01120,map00360,map01120
WP_000191257	S	lipopolysaccharide transmembrane transporter activity	yhjD	ko:K07058	-
WP_000191372	I	malonyl CoA-acyl carrier protein transacylase	fabD	ko:K00645	ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212
WP_000191508	C	Belongs to the galactose-1-phosphate uridylyltransferase type 1 family	galT	ko:K00965	ko00052,ko00520,ko01100,ko04917,map00052,map00520,map01100,map04917
WP_000191590	S	cellulose biosynthetic process	bcsG	-	-
WP_000192245	C	Citrate (pro-3S)-lyase alpha chain	citF	ko:K01643	ko02020,map02020
WP_000192546	G	Removes maltotriose and maltotetraose chains that are attached by 1,6-alpha-linkage to the limit dextrin main chain, generating a debranched limit dextrin	glgX	ko:K01200,ko:K01214,ko:K02438	ko00500,ko01100,ko01110,map00500,map01100,map01110
WP_000192748	H	Involved in the removal of 5-formyltetrahydrofolate. In vitro, it is a potent inhibitor of various folate-dependent enzymes in the C1 metabolism network and in vivo it might function as a folate storage. 5-formyltetrahydrofolate is also used as an antifolate rescue agent in cancer chemotherapy. Catalyzes the irreversible ATP-dependent transformation of 5- formyltetrahydrofolate (5-CHO-THF) to form 5,10- methenyltetrahydrofolate (5,10-CH THF). The reverse reaction is catalyzed by the serine hydroxymethyltransferase GlyA (SHMT)	ygfA	ko:K01934	ko00670,ko01100,map00670,map01100
WP_000192840	G	phosphomannomutase	manB	ko:K01840	ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130
WP_000193070	S	bacteriocin immunity	cbrC	ko:K09925	-
WP_000193393	F	Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate	aroL	ko:K00891	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230
WP_000193447	KT	Regulates the turnover of the sigma S factor (RpoS) by promoting its proteolysis in exponentially growing cells. Acts by binding and delivering RpoS to the ClpXP protease. RssB is not co- degraded with RpoS, but is released from the complex and can initiate a new cycle of RpoS recognition and degradation	rssB	ko:K02485,ko:K07315	-
WP_000193534	P	Belongs to the ABC transporter superfamily	ddpD	ko:K02031,ko:K12371,ko:K15583	ko01501,ko02010,ko02024,map01501,map02010,map02024
WP_000193711	L	GDP-mannose pyrophosphatase NudK	nudK	ko:K08077,ko:K12945	-
WP_000193844	E	Aminopeptidase N is involved in the degradation of intracellular peptides generated by protein breakdown during normal growth as well as in response to nutrient starvation	pepN	ko:K01256	ko00480,ko01100,map00480,map01100
WP_000194940	P	Belongs to the ABC transporter superfamily	yejF	ko:K13892,ko:K13896,ko:K19229,ko:K19230	ko01503,ko02010,map01503,map02010
WP_000195177	P	Polysulphide reductase, NrfD	nrfD	ko:K04015	-
WP_000195292	L	Topoisomerase IV is essential for chromosome segregation. It relaxes supercoiled DNA. Performs the decatenation events required during the replication of a circular DNA molecule	parE	ko:K02622	-
WP_000195961	M	Belongs to the peptidase S11 family	dacC	ko:K07258	ko00550,ko01100,map00550,map01100
WP_000196082	G	Catalyzes the phosphorylation of L-xylulose and 3-keto- L-gulonate. Is involved in L-lyxose utilization via xylulose, and may also be involved in the utilization of 2,3-diketo-L-gulonate	lyx	ko:K00880	ko00040,ko00053,map00040,map00053
WP_000196256	D	Activator of the cell wall hydrolases AmiA and AmiB. Required for septal murein cleavage and daughter cell separation during cell division. In vitro, exhibits weak endoproteolytic activity on beta-casein	envC	-	-
WP_000196875	C	Catalyzes the reduction of nitrite to ammonia, consuming six electrons in the process	nrfA	ko:K03385	ko00910,ko01120,ko05132,map00910,map01120,map05132
WP_000197369	N	Flagella synthesis protein FlgN	flgN	ko:K02399	ko02040,map02040
WP_000197568	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA	plsX	ko:K03621	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110
WP_000197686	M	Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane. Constitutes, with BamA, the core component of the assembly machinery	bamD	ko:K05807	-
WP_000197840	E	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids	dadX	ko:K01775	ko00473,ko01100,ko01502,map00473,map01100,map01502
WP_000198214	EG	L-tyrosine transmembrane transporter activity	yddG	-	-
WP_000198328	F	permease	uraA	ko:K02824,ko:K09016	-
WP_000198752	S	Predicted membrane protein (DUF2238)	yjdF	ko:K08984	-
WP_000198822	S	cobalamin synthesis protein, P47K	yeiR	-	-
WP_000200071	S	Initiator Replication protein	repA	-	-
WP_000200120	E	Catalyzes the Claisen rearrangement of chorismate to prephenate and the decarboxylation dehydration of prephenate to phenylpyruvate	pheA	ko:K14170	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230
WP_000200378	S	Invasion gene expression up-regulator SirB	sirB2	-	-
WP_000201048	S	Periplasmic binding protein-like domain	-	-	-
WP_000201827	M	Provides the (R)-glutamate required for cell wall biosynthesis	murI	ko:K01776	ko00471,ko01100,map00471,map01100
WP_000202798	S	YejG-like protein	yejG	-	-
WP_000202902	S	Protein PsiE homolog	psiE	ko:K13256	-
WP_000202996	P	Part of the ABC transporter complex ZnuABC involved in zinc import. Responsible for energy coupling to the transport system	znuC	ko:K09817	ko02010,map02010
WP_000203025	S	negative regulation of organelle assembly	ybjN	-	-
WP_000203096	D	UTP diphosphatase activity	yhdE	ko:K06287	-
WP_000203747	C	Could be a 3Fe-4S cluster-containing protein	fixX	ko:K03855	-
WP_000203905	S	UPF0382 inner membrane protein YgdD	ygdD	-	-
WP_000204018	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The exact function of the psi subunit is	holD	ko:K02344	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440
WP_000204107	O	Activation of pyruvate formate-lyase 2 under anaerobic conditions by generation of an organic free radical, using S- adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine	pflC	ko:K04069	-
WP_000204335	J	Methylation of the membrane-bound methyl-accepting chemotaxis proteins (MCP) to form gamma-glutamyl methyl ester residues in MCP	cheR	ko:K00575	ko02020,ko02030,map02020,map02030
WP_000204658	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins	lgt	ko:K13292	-
WP_000204700	S	Resistance protein	yobA	ko:K07156	-
WP_000204832	G	sodium ion transport	-	ko:K03292,ko:K11104,ko:K16139	-
WP_000205800	P	ABC transporter, ATP-binding protein	ytfR	ko:K02056,ko:K10441,ko:K10542,ko:K10545,ko:K10551	ko02010,map02010
WP_000206275	J	Converts seryl-tRNA(Sec) to selenocysteinyl-tRNA(Sec) required for selenoprotein biosynthesis	selA	ko:K01042	ko00450,ko00970,map00450,map00970
WP_000206374	C	COG1018 Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	paaE	ko:K02613	ko00360,ko01120,map00360,map01120
WP_000206443	L	CT1975-like protein	cas7e	ko:K19124	-
WP_000206995	S	single-species biofilm formation	yqcC	ko:K01790	ko00521,ko00523,ko01130,map00521,map00523,map01130
WP_000207157	L	Deoxyribodipyrimidine photo-lyase	phrB	ko:K01669	-
WP_000208180	G	Belongs to the mannitol dehydrogenase family	uxuB	ko:K00040	ko00040,ko01100,map00040,map01100
WP_000208242	O	Protease subunit of a proteasome-like degradation complex believed to be a general protein degrading machinery	hslV	ko:K01419	-
WP_000208520	E	Acts on leucine, isoleucine and valine	ilvE	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230
WP_000208650	DM	Tyrosine-protein kinase	wzc	ko:K16692	-
WP_000208757	C	Seems to be involved in the anchoring of the catalytic components of the fumarate reductase complex to the cytoplasmic membrane	frdC	ko:K00246	ko00020,ko00190,ko00620,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko02020,map00020,map00190,map00620,map00650,map00720,map01100,map01110,map01120,map01130,map01200,map02020
WP_000209003	F	Belongs to the ROK (NagC XylR) family. NanK subfamily	nanK	ko:K00845,ko:K00885	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200
WP_000209318	C	Glycine radical enzyme that catalyzes the cleavage of a C-N bond in choline, producing trimethylamine (TMA) and acetaldehyde	ybiW	ko:K00656	ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120
WP_000209520	E	The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine	trpB	ko:K01696	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230
WP_000209826	C	Catalyzes the reduction of soluble flavins by reduced pyridine nucleotides. Seems to reduce the complexed Fe(3 ) iron of siderophores to Fe(2 ), thus releasing it from the chelator	fre	ko:K00523,ko:K05368,ko:K20256	ko00520,ko00740,ko00860,ko01100,ko02024,map00520,map00740,map00860,map01100,map02024
WP_000209866	O	Involved in the biogenesis of TorA. Acts on TorA before the insertion of the molybdenum cofactor and, as a result, probably favors a conformation of the apoenzyme that is competent for acquiring the cofactor	torD	ko:K03533	ko02020,map02020
WP_000210111	P	Low-affinity gluconate	gntU	ko:K06156	-
WP_000210739	I	Involved in unsaturated fatty acids biosynthesis. Catalyzes the dehydration of short chain beta-hydroxyacyl-ACPs and long chain saturated and unsaturated beta-hydroxyacyl-ACPs	fabZ	ko:K02372	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212
WP_000210878	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates	pyrG	ko:K01937	ko00240,ko01100,map00240,map01100
WP_000211172	P	Part of the multicomponent 3-phenylpropionate dioxygenase. Converts 3-phenylpropionic acid (PP) and cinnamic acid (CI) into 3-phenylpropionate-dihydrodiol (PP-dihydrodiol) and cinnamic acid-dihydrodiol (CI-dihydrodiol), respectively	hcaE	ko:K03268,ko:K05708,ko:K08689	ko00360,ko00361,ko00362,ko00621,ko00623,ko00625,ko01100,ko01120,ko01220,map00360,map00361,map00362,map00621,map00623,map00625,map01100,map01120,map01220
WP_000211225	O	peptidyl-prolyl cis-trans isomerase	fklB	ko:K03773	-
WP_000211394	E	BMC	pduU	ko:K04031	-
WP_000211496	G	L-rhamnose isomerase activity	rhaA	ko:K01813	ko00051,ko01120,map00051,map01120
WP_000211655	E	Involved in the import of serine and threonine into the cell, with the concomitant import of sodium (symport system)	sstT	ko:K07862	-
WP_000211758	M	Does not seem to have an in-vivo activity on glucarate or idarate. Its real substrate is	gudX	ko:K01706,ko:K13918	ko00053,ko01100,map00053,map01100
WP_000211858	G	Part of the ABC transporter complex RbsABC involved in ribose import. Probably responsible for the translocation of the substrate across the membrane	rbsC	ko:K10440	ko02010,map02010
WP_000211971	S	Nucleoside recognition	yjiG	-	-
WP_000212253	S	Hydrolyzes the pyrophosphate bond of UDP-2,3- diacylglucosamine to yield 2,3-diacylglucosamine 1-phosphate (lipid X) and UMP by catalyzing the attack of water at the alpha-P atom. Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	lpxH	ko:K03269	ko00540,ko01100,map00540,map01100
WP_000212470	K	Transcriptional regulator EbgR	ebgR	ko:K02529,ko:K12113	-
WP_000212611	S	-	-	-	-
WP_000212657	S	monooxygenase	ydhR	-	-
WP_000213028	C	Electron transfer subunit of the terminal reductase during anaerobic growth on various sulfoxide and N-oxide compounds	ynfG	ko:K07307,ko:K07311	ko00920,map00920
WP_000213098	C	Anaerobic dimethyl sulfoxide reductase chain B	dmsB	ko:K07307,ko:K07311	ko00920,map00920
WP_000213318	NU	catalytic subunit of a protein translocase for flagellum-specific export, or a proton translocase involved in local circuits at the flagellum. May be involved in a specialized protein export pathway that proceeds without signal peptide cleavage	fliI	ko:K02412	ko02040,map02040
WP_000213361	U	membrane translocase. A transporter able to export peptides. When overexpressed, allows cells deleted for multiple peptidases (pepA, pepB, pepD and pepN) to grow in the presence of dipeptides Ala-Gln or Gly-Tyr which otherwise inhibit growth. Cells overexpressing this protein have decreased intracellular levels of Ala-Gln dipeptide, and in a system that produces the Ala-Gln dipeptide overproduction of this protein increases export of the dipeptide	bcr	ko:K07552	-
WP_000213425	S	Pyridoxal phosphate phosphatase YbhA	ybhA	-	-
WP_000214096	S	Type-F conjugative transfer system protein (TrbI_Ftype)	-	ko:K12062	-
WP_000214176	S	Protein of unknown function (DUF2569)	ydgK	-	-
WP_000214516	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	cls	ko:K06131	ko00564,ko01100,map00564,map01100
WP_000214712	S	YdfZ protein	ydfZ	-	-
WP_000215124	H	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	folK	ko:K00950	ko00790,ko01100,map00790,map01100
WP_000215549	K	transcriptional regulator	ydfH	ko:K22293	-
WP_000216210	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS), a major carbohydrate active transport system, catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. The enzyme II complex composed of SrlA, SrlB and SrlE is involved in glucitol sorbitol transport. It can also use D- mannitol	srlB	ko:K02781	ko00051,ko02060,map00051,map02060
WP_000216791	G	Phosphotransferase System	ptsO	ko:K08485,ko:K11189	ko02060,map02060
WP_000217139	K	Activates expression of the rhaBAD and rhaT operons	rhaS	ko:K02855,ko:K17736	-
WP_000217240	CG	Catalyzes the synthesis of Und-PP-GlcNAc-ManNAcA-Fuc4NAc (Lipid III), the third lipid-linked intermediate involved in ECA synthesis	wecF	ko:K12582	-
WP_000217677	S	Replication protein B	-	-	-
WP_000217817	E	murein tripeptide carboxypeptidase activity	mpaA	ko:K14054	-
WP_000217859	G	transmembrane transport	ybjJ	-	-
WP_000217950	K	Hha and Cnu (YdgT) increase the number of genes bound by H-NS StpA and may also modulate the oligomerization of the H-NS StpA-complex on DNA. The complex formed with H-NS binds to the specific 26-bp cnb site in the origin of replication oriC	cnu	-	-
WP_000218208	J	Protein and nucleotide deglycase that catalyzes the deglycation of the Maillard adducts formed between amino groups of proteins or nucleotides and reactive carbonyl groups of glyoxals. Thus, functions as a protein deglycase that repairs methylglyoxal- and glyoxal-glycated proteins, and releases repaired proteins and lactate or glycolate, respectively. Deglycates cysteine, arginine and lysine residues in proteins, and thus reactivates these proteins by reversing glycation by glyoxals. Acts on early glycation intermediates (hemithioacetals and aminocarbinols), preventing the formation of Schiff bases and advanced glycation endproducts (AGE). Also functions as a nucleotide deglycase able to repair glycated guanine in the free nucleotide pool (GTP, GDP, GMP, dGTP) and in DNA and RNA. Is thus involved in a major nucleotide repair system named guanine glycation repair (GG repair), dedicated to reversing methylglyoxal and glyoxal damage via nucleotide sanitization and direct nucleic acid repair. Plays an important role in protecting cells from carbonyl stress	hchA	ko:K05523	ko00620,ko01120,map00620,map01120
WP_000218360	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS), a major carbohydrate active transport system, catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. The enzyme II UlaABC PTS system is involved in ascorbate transport	ulaB	ko:K02822	ko00053,ko01100,ko01120,ko02060,map00053,map01100,map01120,map02060
WP_000218480	H	Catalyzes the NAD-dependent conversion of D-erythrose 4- phosphate to 4-phosphoerythronate	epd	ko:K00134,ko:K03472	ko00010,ko00710,ko00750,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map00750,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010
WP_000218642	S	-	-	-	-
